"X.1","X","image_2","image_1","trial_index","time_elapsed","experiment_order","rt","experiment","response","phase","stimulus","correct","question_order","talk_out_loud","strategy_free_ans","cor_key","type","VerbalScored","VisualScored","high_low_verbal","worker_id","name_agreement_img1","name_agreement_img2","trial_no_ptcp","image_1_wordFreq","image_2_wordFreq","freq_diff"
412,412,"pear","chair",61,117228,"rhyme-task_switching-phon_sim-same_different",889.800000000745,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""chair"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""pear"" width=""300""></div>",1,NA,"No","Some of the pictures weren't clear as to what it was mainly about. I said the words in my head","arrowup","non-ortho",2.58,2.4,"low_verbal","GJMX4RUC",0.95,0.95,13,3.4,1.8388,1.5612
413,413,"pear","chair",61,189830,"rhyme-task_switching-same_different-phon_sim",NA,"rhyme","null","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""chair"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""pear"" width=""300""></div>",0,NA,"No","no","arrowup","non-ortho",2.33,2.5,"low_verbal","TFWelN7f",0.95,0.95,13,3.4,1.8388,1.5612
414,414,"rope","pear",61,138992,"rhyme-task_switching-same_different-phon_sim",2989.09999999404,"rhyme","arrowdown","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""pear"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""rope"" width=""300""></div>",1,NA,"Yes","no_answer","arrowdown","NR",3,3.8,"low_verbal","xa4C6HC1",0.95,1,12,1.8388,3.0641,1.2253
415,415,"rope","soap",61,336544,"rhyme-phon_sim-same_different-task_switching",2578.10000000149,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""soap"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""rope"" width=""300""></div>",1,NA,"No","I said it in my head ""aloud"".","arrowup","non-ortho",2.42,4.6,"low_verbal","HPiIXyO1",0.8,1,14,2.8899,3.0641,0.1742
416,416,"rose","well",61,105158,"rhyme-task_switching-phon_sim-same_different",1412.89999997616,"rhyme","arrowdown","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""well"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""rose"" width=""300""></div>",1,NA,"No","no_answer","arrowdown","NR",4.25,3.7,"high_verbal","ts7nbQkN",0.95,0.95,13,5.1833,3.4322,1.7511
417,417,"screw","train",61,160984,"rhyme-task_switching-phon_sim-same_different",2604.69999999925,"rhyme","arrowdown","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""train"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""screw"" width=""300""></div>",1,NA,"Yes","It got easier as I knew each picture better.","arrowdown","NR",4.75,4.5,"high_verbal","NRFUWLZO",0.95,1,15,3.6857,3.2817,0.404
418,418,"shoe","screw",61,77893,"rhyme-phon_sim-same_different-task_switching",1039.40000003576,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""screw"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""shoe"" width=""300""></div>",1,NA,"No","said mentally","arrowup","non-ortho",4.166667,3.8,"high_verbal","RHqN8QGm",1,0.85,14,3.2817,3.1906,0.0911
419,419,"sock","cat",61,198303,"rhyme-same_different-task_switching-phon_sim",1972.39999997616,"rhyme","arrowdown","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""cat"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""sock"" width=""300""></div>",1,NA,"No","some were hard to tell what they were supposed to be","arrowdown","NR",1.42,2.7,"low_verbal","fX6rWWkd",0.9,0.9,13,3.5294,2.6618,0.8676
420,420,"square","bear",61,88812,"rhyme-same_different-phon_sim-task_switching",1960.29999999702,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""bear"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""square"" width=""300""></div>",1,NA,"No","I said the words in my head.","arrowup","non-ortho",4.67,4.4,"high_verbal","2Ie4vXKm",0.95,0.85,13,3.4667,3.2098,0.2569
421,421,"thumb","drum",61,834342,"rhyme-same_different-task_switching-phon_sim",1708.20000004768,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""drum"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""thumb"" width=""300""></div>",1,NA,"No","I had to guess at first for some of these.","arrowup","non-ortho",2.58,3.7,"low_verbal","lAeE5wTL",1,0.9,15,2.6365,2.781,0.1445
422,422,"tie","eye",61,90591,"rhyme-same_different-task_switching-phon_sim",984.399999976158,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""eye"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""tie"" width=""300""></div>",1,NA,"No","no_answer","arrowup","non-ortho",2.17,3.9,"low_verbal","vhsbIoXa",0.95,0.7,12,3.756,3.3555,0.4005
423,423,"tree","key",61,179683,"rhyme-same_different-task_switching-phon_sim",991.800000190735,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""key"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""tree"" width=""300""></div>",1,NA,"Yes","no","arrowup","non-ortho",2.67,3,"low_verbal","wDmKNbjb",0.95,0.85,12,3.6465,3.5206,0.1259
424,424,"whale","jar",61,104039,"rhyme-task_switching-phon_sim-same_different",1767.59999996424,"rhyme","arrowdown","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""jar"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""whale"" width=""300""></div>",1,NA,"Yes","no","arrowdown","NR",4.166667,4.1,"high_verbal","c8Txd3Z5",0.95,0.95,14,2.6284,2.7597,0.1313
425,425,"bag","flag",64,256337,"rhyme-same_different-task_switching-phon_sim",1480,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""flag"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""bag"" width=""300""></div>",1,NA,"Yes","I tried to quickly reference in my mind if I had heard the two words referenced together in rhyme before. I also tried to think ahead about what rhymed with certain words.","arrowup","ortho",5,4.8,"high_verbal","m6nAacjH",0.9,0.95,15,2.9509,3.681,0.7301
426,426,"beer","deer",64,305319,"rhyme-same_different-phon_sim-task_switching",1429.70000000298,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""deer"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""beer"" width=""300""></div>",1,NA,"Yes","think of the most simple word for the image","arrowup","ortho",4.25,4.1,"high_verbal","sZLRQDIR",0.65,0.75,13,2.6484,3.5856,0.9372
427,427,"bell","well",64,104667,"rhyme-task_switching-same_different-phon_sim",1746.69999999925,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""well"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""bell"" width=""300""></div>",1,NA,"No","np","arrowup","ortho",2.92,4.2,"low_verbal","7rrmnKSW",0.95,0.9,13,5.1833,3.3025,1.8808
428,428,"brain","chain",64,117765,"rhyme-same_different-phon_sim-task_switching",1138.79999995232,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""chain"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""brain"" width=""300""></div>",1,NA,"No","Said in my mind, not vocally","arrowup","ortho",3.08333333333333,3.9,"low_verbal","NS1YHcvi",0.95,0.95,14,3.0346,3.5943,0.5597
429,429,"bread","bed",64,125941,"rhyme-task_switching-same_different-phon_sim",1522.60000000894,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""bed"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""bread"" width=""300""></div>",1,NA,"No","I mentally ""stated"" the words as a pair.","arrowup","non-ortho",1.67,3.3,"low_verbal","UhCBWnbb",0.95,0.9,13,3.9797,3.1602,0.8195
430,430,"cab","king",64,133205,"rhyme-phon_sim-task_switching-same_different",1608,"rhyme","arrowdown","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""king"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""cab"" width=""300""></div>",1,NA,"No","I said the words in my head and made my selection as quickly as possible.","arrowdown","NR",4.416667,4.2,"high_verbal","Qy5J1Mxs",0.8,0.05,14,3.8191,3.2617,0.5574
431,431,"chain","plane",64,166552,"rhyme-phon_sim-task_switching-same_different",1152.20000000298,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""plane"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""chain"" width=""300""></div>",1,NA,"Yes","No","arrowup","non-ortho",2.25,1.8,"low_verbal","AZihdj82",0.35,0.95,12,3.6878,3.0346,0.6532
432,432,"chair","drawer",64,133861,"rhyme-task_switching-same_different-phon_sim",2028.2,"rhyme","arrowdown","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""drawer"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""chair"" width=""300""></div>",1,NA,"No","I said the pictures in my head before choosing.","arrowdown","NR",1.75,3.9,"low_verbal","Xa9ISMwC",0.8,0.95,15,2.8222,3.4,0.5778
433,433,"clock","sock",64,120850,"rhyme-same_different-task_switching-phon_sim",1157.39999999851,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""sock"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""clock"" width=""300""></div>",1,NA,"Yes","no","arrowup","ortho",2.5,3,"low_verbal","OE580Gi8",0.9,0.95,13,2.6618,3.4758,0.814
434,434,"clock","sock",64,93768,"rhyme-task_switching-same_different-phon_sim",1109.30000000447,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""sock"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""clock"" width=""300""></div>",1,NA,"No","No, I just said it in my head rather than out loud.","arrowup","ortho",4.75,4.5,"high_verbal","XWkUpOyp",0.9,0.95,16,2.6618,3.4758,0.814
435,435,"cone","bone",64,201334,"rhyme-same_different-task_switching-phon_sim",1754.29999995232,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""bone"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""cone"" width=""300""></div>",1,NA,"No","some were hard to tell what they were supposed to be","arrowup","ortho",1.42,2.7,"low_verbal","fX6rWWkd",0.95,0.7,14,3.1239,2.1761,0.9478
436,436,"crab","spoon",64,107763,"rhyme-task_switching-phon_sim-same_different",1587.29999995232,"rhyme","arrowdown","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""spoon"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""crab"" width=""300""></div>",1,NA,"No","no_answer","arrowdown","NR",4.25,3.7,"high_verbal","ts7nbQkN",1,0.95,14,2.5899,2.5478,0.0421
437,437,"crane","train",64,193683,"rhyme-task_switching-same_different-phon_sim",2584.10000000009,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""train"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""crane"" width=""300""></div>",1,NA,"No","no","arrowup","non-ortho",2.33,2.5,"low_verbal","TFWelN7f",0.95,0.7,14,3.6857,3.2343,0.4514
438,438,"fly","tie",64,105952,"rhyme-task_switching-same_different-phon_sim",1153.90000000596,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""tie"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""fly"" width=""300""></div>",1,NA,"Yes","no_answer","arrowup","non-ortho",2.83333333333333,3.2,"low_verbal","hRiDYGB2",0.7,0.95,15,3.3555,3.6371,0.2816
439,439,"fox","socks",64,837111,"rhyme-same_different-task_switching-phon_sim",1250.20000004768,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""socks"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""fox"" width=""300""></div>",1,NA,"No","I had to guess at first for some of these.","arrowup","non-ortho",2.58,3.7,"low_verbal","lAeE5wTL",0.9,0.85,16,2.9699,3.0426,0.0727000000000002
440,440,"hair","bear",64,1338795,"rhyme-phon_sim-same_different-task_switching",1506.89999997616,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""bear"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""hair"" width=""300""></div>",1,NA,"Yes","no_answer","arrowup","non-ortho",2.25,3.7,"low_verbal","05Wo9IGy",0.95,0.9,16,3.4667,3.8939,0.4272
441,441,"heart","dart",64,163519,"rhyme-task_switching-phon_sim-same_different",1502.80000000075,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""dart"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""heart"" width=""300""></div>",1,NA,"Yes","It got easier as I knew each picture better.","arrowup","non-ortho",4.75,4.5,"high_verbal","NRFUWLZO",0.9,0.9,16,1.9956,4.0953,2.0997
442,442,"man","fan",64,120275,"rhyme-task_switching-phon_sim-same_different",1771.40000000224,"rhyme","arrowdown","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""fan"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""man"" width=""300""></div>",0,NA,"No","Some of the pictures weren't clear as to what it was mainly about. I said the words in my head","arrowup","ortho",2.58,2.4,"low_verbal","GJMX4RUC",0.75,0.8,14,3.2536,4.9737,1.7201
443,443,"pear","chair",64,126768,"rhyme-phon_sim-task_switching-same_different",1094.59999999404,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""chair"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""pear"" width=""300""></div>",1,NA,"Yes","Sometimes it seemed like I was trying to make words rhyme by the way I was saying them.","arrowup","non-ortho",2.91666666666667,3.3,"low_verbal","Ds5BnIYz",0.95,0.95,15,3.4,1.8388,1.5612
444,444,"ring","egg",64,139580,"rhyme-phon_sim-same_different-task_switching",1668.60000014305,"rhyme","arrowdown","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""egg"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""ring"" width=""300""></div>",1,NA,"Yes","no_answer","arrowdown","NR",3.08333333333333,3.2,"low_verbal","4KFmznfv",0.95,0.9,15,3.1235,3.675,0.5515
445,445,"rope","pear",64,128049,"rhyme-task_switching-phon_sim-same_different",1765.09999990463,"rhyme","arrowdown","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""pear"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""rope"" width=""300""></div>",1,NA,"No","I always viewed the picture on the left first","arrowdown","NR",3,3.5,"low_verbal","qkCSFiGm",0.95,1,16,1.8388,3.0641,1.2253
446,446,"screw","train",64,90315,"rhyme-phon_sim-task_switching-same_different",3423.59999990463,"rhyme","arrowdown","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""train"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""screw"" width=""300""></div>",1,NA,"Yes","no","arrowdown","NR",1.33,1.9,"low_verbal","5WF1GwNy",0.95,1,13,3.6857,3.2817,0.404
447,447,"screw","train",64,2434664,"rhyme-same_different-phon_sim-task_switching",2515,"rhyme","arrowdown","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""train"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""screw"" width=""300""></div>",1,NA,"Yes","I just went with my gut intuition","arrowdown","NR",4.75,5,"high_verbal","DuDDHkI9",0.95,1,13,3.6857,3.2817,0.404
448,448,"snail","key",64,120955,"rhyme-phon_sim-same_different-task_switching",1800.00000000001,"rhyme","arrowdown","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""key"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""snail"" width=""300""></div>",1,NA,"Yes","used the pictures after I had seen them a few times","arrowdown","NR",4.83333333333333,4,"high_verbal","xnNpmgQR",0.95,0.95,15,3.6465,1.959,1.6875
449,449,"tie","eye",64,340391,"rhyme-phon_sim-same_different-task_switching",2816.5,"rhyme","arrowdown","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""eye"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""tie"" width=""300""></div>",0,NA,"No","I said it in my head ""aloud"".","arrowup","non-ortho",2.42,4.6,"low_verbal","HPiIXyO1",0.95,0.7,15,3.756,3.3555,0.4005
450,450,"whale","nail",64,79878,"rhyme-phon_sim-same_different-task_switching",1214,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""nail"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""whale"" width=""300""></div>",1,NA,"No","said mentally","arrowup","non-ortho",4.166667,3.8,"high_verbal","RHqN8QGm",0.95,0.95,15,2.9786,2.7597,0.2189
451,451,"whale","nail",64,92712,"rhyme-same_different-phon_sim-task_switching",2361.79999999702,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""nail"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""whale"" width=""300""></div>",1,NA,"No","I said the words in my head.","arrowup","non-ortho",4.67,4.4,"high_verbal","2Ie4vXKm",0.95,0.95,14,2.9786,2.7597,0.2189
452,452,"whale","snail",64,181369,"rhyme-same_different-task_switching-phon_sim",159.699999809265,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""snail"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""whale"" width=""300""></div>",1,NA,"Yes","no","arrowup","non-ortho",2.67,3,"low_verbal","wDmKNbjb",0.95,0.95,13,1.959,2.7597,0.8007
453,453,"beer","deer",67,164935,"rhyme-phon_sim-same_different-task_switching",1813.39999999851,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""deer"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""beer"" width=""300""></div>",1,NA,"Yes","nothing","arrowup","ortho",4.67,4.7,"high_verbal","lcQfoynH",0.65,0.75,14,2.6484,3.5856,0.9372
454,454,"bell","nose",67,123705,"rhyme-phon_sim-same_different-task_switching",1745.00000000001,"rhyme","arrowdown","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""nose"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""bell"" width=""300""></div>",1,NA,"Yes","used the pictures after I had seen them a few times","arrowdown","NR",4.83333333333333,4,"high_verbal","xnNpmgQR",1,0.9,16,3.5512,3.3025,0.2487
455,455,"bell","well",67,110438,"rhyme-task_switching-phon_sim-same_different",1407.80000007153,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""well"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""bell"" width=""300""></div>",1,NA,"No","no_answer","arrowup","ortho",4.25,3.7,"high_verbal","ts7nbQkN",0.95,0.9,15,5.1833,3.3025,1.8808
456,456,"brain","chain",67,183135,"rhyme-same_different-task_switching-phon_sim",996.5,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""chain"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""brain"" width=""300""></div>",1,NA,"Yes","no","arrowup","ortho",2.67,3,"low_verbal","wDmKNbjb",0.95,0.95,14,3.0346,3.5943,0.5597
457,457,"chair","drawer",67,308053,"rhyme-same_different-phon_sim-task_switching",1955.89999999106,"rhyme","arrowdown","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""drawer"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""chair"" width=""300""></div>",1,NA,"Yes","think of the most simple word for the image","arrowdown","NR",4.25,4.1,"high_verbal","sZLRQDIR",0.8,0.95,14,2.8222,3.4,0.5778
458,458,"claw","saw",67,113552,"rhyme-task_switching-phon_sim-same_different",2229.40000003576,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""saw"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""claw"" width=""300""></div>",1,NA,"Yes","no","arrowup","ortho",4.166667,4.1,"high_verbal","c8Txd3Z5",1,0.55,15,4.3123,2.3502,1.9621
459,459,"crab","spoon",67,168806,"rhyme-phon_sim-task_switching-same_different",1002.69999999553,"rhyme","arrowdown","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""spoon"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""crab"" width=""300""></div>",1,NA,"Yes","No","arrowdown","NR",2.25,1.8,"low_verbal","AZihdj82",1,0.95,13,2.5899,2.5478,0.0421
460,460,"crab","spoon",67,96136,"rhyme-same_different-phon_sim-task_switching",1883.09999999404,"rhyme","arrowdown","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""spoon"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""crab"" width=""300""></div>",1,NA,"No","I said the words in my head.","arrowdown","NR",4.67,4.4,"high_verbal","2Ie4vXKm",1,0.95,15,2.5899,2.5478,0.0421
461,461,"door","tree",67,204591,"rhyme-same_different-task_switching-phon_sim",1978.39999997616,"rhyme","arrowdown","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""tree"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""door"" width=""300""></div>",1,NA,"No","some were hard to tell what they were supposed to be","arrowdown","NR",1.42,2.7,"low_verbal","fX6rWWkd",0.85,0.95,15,3.5206,4.1731,0.6525
462,462,"door","drawer",67,198595,"rhyme-task_switching-same_different-phon_sim",3896.10000000009,"rhyme","arrowdown","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""drawer"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""door"" width=""300""></div>",0,NA,"No","no","arrowup","non-ortho",2.33,2.5,"low_verbal","TFWelN7f",0.8,0.95,15,2.8222,4.1731,1.3509
463,463,"fly","tie",67,143312,"rhyme-phon_sim-same_different-task_switching",2466,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""tie"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""fly"" width=""300""></div>",1,NA,"Yes","no_answer","arrowup","non-ortho",3.08333333333333,3.2,"low_verbal","4KFmznfv",0.7,0.95,16,3.3555,3.6371,0.2816
464,464,"hair","bear",67,2437097,"rhyme-same_different-phon_sim-task_switching",1649.5,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""bear"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""hair"" width=""300""></div>",1,NA,"Yes","I just went with my gut intuition","arrowup","non-ortho",4.75,5,"high_verbal","DuDDHkI9",0.95,0.9,14,3.4667,3.8939,0.4272
465,465,"hat","cat",67,122443,"rhyme-task_switching-phon_sim-same_different",1138.19999999925,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""cat"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""hat"" width=""300""></div>",1,NA,"No","Some of the pictures weren't clear as to what it was mainly about. I said the words in my head","arrowup","ortho",2.58,2.4,"low_verbal","GJMX4RUC",0.9,1,15,3.5294,3.5151,0.0143
466,466,"moon","spoon",67,96280,"rhyme-same_different-task_switching-phon_sim",1538.30000001192,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""spoon"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""moon"" width=""300""></div>",1,NA,"No","no_answer","arrowup","ortho",2.17,3.9,"low_verbal","vhsbIoXa",1,0.95,13,2.5899,3.4064,0.8165
467,467,"ring","king",67,165854,"rhyme-task_switching-phon_sim-same_different",1552.69999999925,"rhyme","arrowup","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""king"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""ring"" width=""300""></div>",1,NA,"Yes","It got easier as I knew each picture better.","arrowup","ortho",4.75,4.5,"high_verbal","NRFUWLZO",0.8,0.9,17,3.8191,3.675,0.1441
468,468,"rope","pear",67,128966,"rhyme-phon_sim-task_switching-same_different",940.299999982119,"rhyme","arrowdown","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""pear"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""rope"" width=""300""></div>",1,NA,"Yes","Sometimes it seemed like I was trying to make words rhyme by the way I was saying them.","arrowdown","NR",2.91666666666667,3.3,"low_verbal","Ds5BnIYz",0.95,1,16,1.8388,3.0641,1.2253
469,469,"screw","train",67,132460,"rhyme-task_switching-phon_sim-same_different",3133.69999980927,"rhyme","arrowdown","experiment","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""train"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""screw"" width=""300""></div>",1,NA,"No","I always viewed the picture on the left first","arrowdown","NR",3,3.5,"low_verbal","qkCSFiGm",0.95,1,17,3.6857,3.2817,0.404
