"","worker_id","condition","trial_index","time_elapsed","start_time","experiment_order","rt","experiment","phase","stimulus","answer","correct","operation","symbol_cue","trial_no","color_cue","talk_out_loud","strategy_free_ans","VerbalScored","VisualScored","high_low_verbal","correct_if_add","correct_if_subtract","trial_no_ptcpt","list_completion","operation_used","correct_operation","correct_arithmetic","switching_is_correct"
"4297","A2WDF40FA670T9","colorcue",943,1125905,2022-05-19 10:43:03,"same_different-task_switching-rhyme-phon_sim",2076.89999999851,"task_switching","experiment",19,16,1,"subtract",NA,3,"blue","No","I simply did the calculations and spoke the answer in my head",4.67,4.6,"high_verbal",22,16,64,91.202900000006,"subtract",1,1,1
"4298","A2WDF40FA670T9","colorcue",944,1128626,2022-05-19 10:43:03,"same_different-task_switching-rhyme-phon_sim",2712.69999999925,"task_switching","experiment",40,43,1,"add",NA,4,"red","No","I simply did the calculations and spoke the answer in my head",4.67,4.6,"high_verbal",43,37,65,91.202900000006,"add",1,1,1
"4299","A2WDF40FA670T9","colorcue",945,1130562,2022-05-19 10:43:03,"same_different-task_switching-rhyme-phon_sim",1929.19999999925,"task_switching","experiment",24,21,1,"subtract",NA,5,"blue","No","I simply did the calculations and spoke the answer in my head",4.67,4.6,"high_verbal",27,21,66,91.202900000006,"subtract",1,1,1
"4300","A2WDF40FA670T9","colorcue",946,1132658,2022-05-19 10:43:03,"same_different-task_switching-rhyme-phon_sim",2087.5,"task_switching","experiment",43,46,1,"add",NA,6,"red","No","I simply did the calculations and spoke the answer in my head",4.67,4.6,"high_verbal",46,40,67,91.202900000006,"add",1,1,1
"4301","A2WDF40FA670T9","colorcue",947,1138068,2022-05-19 10:43:03,"same_different-task_switching-rhyme-phon_sim",5396.10000000149,"task_switching","experiment",77,74,1,"subtract",NA,7,"blue","No","I simply did the calculations and spoke the answer in my head",4.67,4.6,"high_verbal",80,74,68,91.202900000006,"subtract",1,1,1
"4302","A2WDF40FA670T9","colorcue",948,1140424,2022-05-19 10:43:03,"same_different-task_switching-rhyme-phon_sim",2345.5,"task_switching","experiment",49,52,1,"add",NA,8,"red","No","I simply did the calculations and spoke the answer in my head",4.67,4.6,"high_verbal",52,46,69,91.202900000006,"add",1,1,1
"4303","A2WDF40FA670T9","colorcue",949,1143740,2022-05-19 10:43:03,"same_different-task_switching-rhyme-phon_sim",3307.90000000224,"task_switching","experiment",68,65,1,"subtract",NA,9,"blue","No","I simply did the calculations and spoke the answer in my head",4.67,4.6,"high_verbal",71,65,70,91.202900000006,"subtract",1,1,1
"4304","A2WDF40FA670T9","colorcue",950,1146697,2022-05-19 10:43:03,"same_different-task_switching-rhyme-phon_sim",2947.09999999776,"task_switching","experiment",88,91,1,"add",NA,10,"red","No","I simply did the calculations and spoke the answer in my head",4.67,4.6,"high_verbal",91,85,71,91.202900000006,"add",1,1,1
"4305","A2WDF40FA670T9","colorcue",951,1150548,2022-05-19 10:43:03,"same_different-task_switching-rhyme-phon_sim",3840.09999999776,"task_switching","experiment",35,32,1,"subtract",NA,11,"blue","No","I simply did the calculations and spoke the answer in my head",4.67,4.6,"high_verbal",38,32,72,91.202900000006,"subtract",1,1,1
"4306","A2WDF40FA670T9","colorcue",952,1154398,2022-05-19 10:43:03,"same_different-task_switching-rhyme-phon_sim",3842.09999999776,"task_switching","experiment",32,35,1,"add",NA,12,"red","No","I simply did the calculations and spoke the answer in my head",4.67,4.6,"high_verbal",35,29,73,91.202900000006,"add",1,1,1
"4307","A2WDF40FA670T9","colorcue",953,1157629,2022-05-19 10:43:03,"same_different-task_switching-rhyme-phon_sim",3219.70000000298,"task_switching","experiment",63,60,1,"subtract",NA,13,"blue","No","I simply did the calculations and spoke the answer in my head",4.67,4.6,"high_verbal",66,60,74,91.202900000006,"subtract",1,1,1
"4308","A2WDF40FA670T9","colorcue",954,1159626,2022-05-19 10:43:03,"same_different-task_switching-rhyme-phon_sim",1988.09999999776,"task_switching","experiment",31,34,1,"add",NA,14,"red","No","I simply did the calculations and spoke the answer in my head",4.67,4.6,"high_verbal",34,28,75,91.202900000006,"add",1,1,1
"4309","A2WDF40FA670T9","colorcue",955,1161932,2022-05-19 10:43:03,"same_different-task_switching-rhyme-phon_sim",2294.40000000224,"task_switching","experiment",60,57,1,"subtract",NA,15,"blue","No","I simply did the calculations and spoke the answer in my head",4.67,4.6,"high_verbal",63,57,76,91.202900000006,"subtract",1,1,1
"4310","A2WDF40FA670T9","colorcue",956,1164598,2022-05-19 10:43:03,"same_different-task_switching-rhyme-phon_sim",2658.30000000075,"task_switching","experiment",73,76,1,"add",NA,16,"red","No","I simply did the calculations and spoke the answer in my head",4.67,4.6,"high_verbal",76,70,77,91.202900000006,"add",1,1,1
"4311","A2WDF40FA670T9","colorcue",957,1166810,2022-05-19 10:43:03,"same_different-task_switching-rhyme-phon_sim",2201,"task_switching","experiment",16,13,1,"subtract",NA,17,"blue","No","I simply did the calculations and spoke the answer in my head",4.67,4.6,"high_verbal",19,13,78,91.202900000006,"subtract",1,1,1
"4312","A2WDF40FA670T9","colorcue",958,1171305,2022-05-19 10:43:03,"same_different-task_switching-rhyme-phon_sim",4486.80000000075,"task_switching","experiment",51,54,1,"add",NA,18,"red","No","I simply did the calculations and spoke the answer in my head",4.67,4.6,"high_verbal",54,48,79,91.202900000006,"add",1,1,1
"4313","A2WDF40FA670T9","colorcue",959,1173812,2022-05-19 10:43:03,"same_different-task_switching-rhyme-phon_sim",2497.79999999702,"task_switching","experiment",50,47,1,"subtract",NA,19,"blue","No","I simply did the calculations and spoke the answer in my head",4.67,4.6,"high_verbal",53,47,80,91.202900000006,"subtract",1,1,1
"4314","A2WDF40FA670T9","colorcue",960,1176969,2022-05-19 10:43:03,"same_different-task_switching-rhyme-phon_sim",3148.69999999925,"task_switching","experiment",27,30,1,"add",NA,20,"red","No","I simply did the calculations and spoke the answer in my head",4.67,4.6,"high_verbal",30,24,81,91.202900000006,"add",1,1,1
"4315","A2WDF40FA670T9","colorcue",961,1179806,2022-05-19 10:43:03,"same_different-task_switching-rhyme-phon_sim",2819.19999999925,"task_switching","experiment",15,12,1,"subtract",NA,21,"blue","No","I simply did the calculations and spoke the answer in my head",4.67,4.6,"high_verbal",18,12,82,91.202900000006,"subtract",1,1,1
"4316","A2WDF40FA670T9","colorcue",962,1182657,2022-05-19 10:43:03,"same_different-task_switching-rhyme-phon_sim",2843.20000000298,"task_switching","experiment",34,37,1,"add",NA,22,"red","No","I simply did the calculations and spoke the answer in my head",4.67,4.6,"high_verbal",37,31,83,91.202900000006,"add",1,1,1
"4317","A2WDF40FA670T9","colorcue",963,1184977,2022-05-19 10:43:03,"same_different-task_switching-rhyme-phon_sim",2308.89999999851,"task_switching","experiment",38,35,1,"subtract",NA,23,"blue","No","I simply did the calculations and spoke the answer in my head",4.67,4.6,"high_verbal",41,35,84,91.202900000006,"subtract",1,1,1
"4318","A2WDF40FA670T9","colorcue",964,1187591,2022-05-19 10:43:03,"same_different-task_switching-rhyme-phon_sim",2606.80000000075,"task_switching","experiment",69,72,1,"add",NA,24,"red","No","I simply did the calculations and spoke the answer in my head",4.67,4.6,"high_verbal",72,66,85,91.202900000006,"add",1,1,1
"4319","A2WDF40FA670T9","colorcue",965,1190739,2022-05-19 10:43:03,"same_different-task_switching-rhyme-phon_sim",3136.60000000149,"task_switching","experiment",42,39,1,"subtract",NA,25,"blue","No","I simply did the calculations and spoke the answer in my head",4.67,4.6,"high_verbal",45,39,86,91.202900000006,"subtract",1,1,1
"4320","A2WDF40FA670T9","colorcue",966,1194566,2022-05-19 10:43:03,"same_different-task_switching-rhyme-phon_sim",3817.90000000224,"task_switching","experiment",36,39,1,"add",NA,26,"red","No","I simply did the calculations and spoke the answer in my head",4.67,4.6,"high_verbal",39,33,87,91.202900000006,"add",1,1,1
"4321","A2WDF40FA670T9","colorcue",967,1198164,2022-05-19 10:43:03,"same_different-task_switching-rhyme-phon_sim",3590.10000000149,"task_switching","experiment",29,26,1,"subtract",NA,27,"blue","No","I simply did the calculations and spoke the answer in my head",4.67,4.6,"high_verbal",32,26,88,91.202900000006,"subtract",1,1,1
"4322","A2WDF40FA670T9","colorcue",968,1200961,2022-05-19 10:43:03,"same_different-task_switching-rhyme-phon_sim",2786.30000000075,"task_switching","experiment",85,88,1,"add",NA,28,"red","No","I simply did the calculations and spoke the answer in my head",4.67,4.6,"high_verbal",88,82,89,91.202900000006,"add",1,1,1
"4323","A2WDF40FA670T9","colorcue",969,1204052,2022-05-19 10:43:03,"same_different-task_switching-rhyme-phon_sim",3077.89999999851,"task_switching","experiment",72,69,1,"subtract",NA,29,"blue","No","I simply did the calculations and spoke the answer in my head",4.67,4.6,"high_verbal",75,69,90,91.202900000006,"subtract",1,1,1
"4324","A2WJMGV0HKQG3Z","colorcue",1248,2954539,2022-05-19 01:29:39,"rhyme-phon_sim-same_different-task_switching",5084.80000000447,"task_switching","experiment",47,50,1,"add",NA,0,"red","Yes","nothing",4.67,4.7,"high_verbal",50,44,90,138.311700000033,"add",1,1,1
"4325","A2WJMGV0HKQG3Z","colorcue",1249,2958680,2022-05-19 01:29:39,"rhyme-phon_sim-same_different-task_switching",4129,"task_switching","experiment",24,21,1,"subtract",NA,1,"blue","Yes","nothing",4.67,4.7,"high_verbal",27,21,91,138.311700000033,"subtract",1,1,1
"4326","A2WJMGV0HKQG3Z","colorcue",1250,2962118,2022-05-19 01:29:39,"rhyme-phon_sim-same_different-task_switching",3425.10000000149,"task_switching","experiment",66,69,1,"add",NA,2,"red","Yes","nothing",4.67,4.7,"high_verbal",69,63,92,138.311700000033,"add",1,1,1
"4327","A2WJMGV0HKQG3Z","colorcue",1251,2965756,2022-05-19 01:29:39,"rhyme-phon_sim-same_different-task_switching",3625.29999999702,"task_switching","experiment",44,41,1,"subtract",NA,3,"blue","Yes","nothing",4.67,4.7,"high_verbal",47,41,93,138.311700000033,"subtract",1,1,1
"4328","A2WJMGV0HKQG3Z","colorcue",1252,2969152,2022-05-19 01:29:39,"rhyme-phon_sim-same_different-task_switching",3383.20000000298,"task_switching","experiment",95,98,1,"add",NA,4,"red","Yes","nothing",4.67,4.7,"high_verbal",98,92,94,138.311700000033,"add",1,1,1
"4329","A2WJMGV0HKQG3Z","colorcue",1253,2974682,2022-05-19 01:29:39,"rhyme-phon_sim-same_different-task_switching",5513.29999999702,"task_switching","experiment",32,29,1,"subtract",NA,5,"blue","Yes","nothing",4.67,4.7,"high_verbal",35,29,95,138.311700000033,"subtract",1,1,1
"4330","A2WJMGV0HKQG3Z","colorcue",1254,2978018,2022-05-19 01:29:39,"rhyme-phon_sim-same_different-task_switching",3325.70000000298,"task_switching","experiment",15,18,1,"add",NA,6,"red","Yes","nothing",4.67,4.7,"high_verbal",18,12,96,138.311700000033,"add",1,1,1
"4331","A2WJMGV0HKQG3Z","colorcue",1255,2982501,2022-05-19 01:29:39,"rhyme-phon_sim-same_different-task_switching",4470.80000000447,"task_switching","experiment",73,70,1,"subtract",NA,7,"blue","Yes","nothing",4.67,4.7,"high_verbal",76,70,97,138.311700000033,"subtract",1,1,1
"4332","A2WJMGV0HKQG3Z","colorcue",1256,2985391,2022-05-19 01:29:39,"rhyme-phon_sim-same_different-task_switching",2877.29999999702,"task_switching","experiment",50,53,1,"add",NA,8,"red","Yes","nothing",4.67,4.7,"high_verbal",53,47,98,138.311700000033,"add",1,1,1
"4333","A2WJMGV0HKQG3Z","colorcue",1257,2990708,2022-05-19 01:29:39,"rhyme-phon_sim-same_different-task_switching",5304.60000000149,"task_switching","experiment",37,34,1,"subtract",NA,9,"blue","Yes","nothing",4.67,4.7,"high_verbal",40,34,99,138.311700000033,"subtract",1,1,1
"4334","A2WJMGV0HKQG3Z","colorcue",1258,2994352,2022-05-19 01:29:39,"rhyme-phon_sim-same_different-task_switching",3629.70000000298,"task_switching","experiment",33,36,1,"add",NA,10,"red","Yes","nothing",4.67,4.7,"high_verbal",36,30,100,138.311700000033,"add",1,1,1
"4335","A2WJMGV0HKQG3Z","colorcue",1259,2999700,2022-05-19 01:29:39,"rhyme-phon_sim-same_different-task_switching",5333.39999999851,"task_switching","experiment",92,89,1,"subtract",NA,11,"blue","Yes","nothing",4.67,4.7,"high_verbal",95,89,101,138.311700000033,"subtract",1,1,1
"4336","A2WJMGV0HKQG3Z","colorcue",1260,3003084,2022-05-19 01:29:39,"rhyme-phon_sim-same_different-task_switching",3371.5,"task_switching","experiment",21,24,1,"add",NA,12,"red","Yes","nothing",4.67,4.7,"high_verbal",24,18,102,138.311700000033,"add",1,1,1
"4337","A2WJMGV0HKQG3Z","colorcue",1261,3007597,2022-05-19 01:29:39,"rhyme-phon_sim-same_different-task_switching",4501.5,"task_switching","experiment",72,69,1,"subtract",NA,13,"blue","Yes","nothing",4.67,4.7,"high_verbal",75,69,103,138.311700000033,"subtract",1,1,1
"4338","A2WJMGV0HKQG3Z","colorcue",1262,3011125,2022-05-19 01:29:39,"rhyme-phon_sim-same_different-task_switching",3516.70000000298,"task_switching","experiment",28,31,1,"add",NA,14,"red","Yes","nothing",4.67,4.7,"high_verbal",31,25,104,138.311700000033,"add",1,1,1
"4339","A2WJMGV0HKQG3Z","colorcue",1263,3016803,2022-05-19 01:29:39,"rhyme-phon_sim-same_different-task_switching",5660.10000000149,"task_switching","experiment",51,48,1,"subtract",NA,15,"blue","Yes","nothing",4.67,4.7,"high_verbal",54,48,105,138.311700000033,"subtract",1,1,1
"4340","A2WJMGV0HKQG3Z","colorcue",1264,3024423,2022-05-19 01:29:39,"rhyme-phon_sim-same_different-task_switching",7608.29999999702,"task_switching","experiment",59,62,1,"add",NA,16,"red","Yes","nothing",4.67,4.7,"high_verbal",62,56,106,138.311700000033,"add",1,1,1
"4341","A2WJMGV0HKQG3Z","colorcue",1265,3031687,2022-05-19 01:29:39,"rhyme-phon_sim-same_different-task_switching",7254.40000000596,"task_switching","experiment",78,81,0,"subtract",NA,17,"blue","Yes","nothing",4.67,4.7,"high_verbal",81,75,107,138.311700000033,"add",0,1,0
"4342","A2WJMGV0HKQG3Z","colorcue",1266,3037434,2022-05-19 01:29:39,"rhyme-phon_sim-same_different-task_switching",5734.39999999851,"task_switching","experiment",67,70,1,"add",NA,18,"red","Yes","nothing",4.67,4.7,"high_verbal",70,64,108,138.311700000033,"add",1,1,0
"4343","A2WJMGV0HKQG3Z","colorcue",1267,3043397,2022-05-19 01:29:39,"rhyme-phon_sim-same_different-task_switching",5951.70000000298,"task_switching","experiment",46,43,1,"subtract",NA,19,"blue","Yes","nothing",4.67,4.7,"high_verbal",49,43,109,138.311700000033,"subtract",1,1,1
"4344","A2WJMGV0HKQG3Z","colorcue",1268,3048152,2022-05-19 01:29:39,"rhyme-phon_sim-same_different-task_switching",4740.20000000298,"task_switching","experiment",39,42,1,"add",NA,20,"red","Yes","nothing",4.67,4.7,"high_verbal",42,36,110,138.311700000033,"add",1,1,1
"4345","A2WJMGV0HKQG3Z","colorcue",1269,3052343,2022-05-19 01:29:39,"rhyme-phon_sim-same_different-task_switching",4181.89999999851,"task_switching","experiment",26,23,1,"subtract",NA,21,"blue","Yes","nothing",4.67,4.7,"high_verbal",29,23,111,138.311700000033,"subtract",1,1,1
"4346","A2WJMGV0HKQG3Z","colorcue",1270,3055951,2022-05-19 01:29:39,"rhyme-phon_sim-same_different-task_switching",3595.10000000149,"task_switching","experiment",30,33,1,"add",NA,22,"red","Yes","nothing",4.67,4.7,"high_verbal",33,27,112,138.311700000033,"add",1,1,1
"4347","A2WJMGV0HKQG3Z","colorcue",1271,3060640,2022-05-19 01:29:39,"rhyme-phon_sim-same_different-task_switching",4676.5,"task_switching","experiment",89,86,1,"subtract",NA,23,"blue","Yes","nothing",4.67,4.7,"high_verbal",92,86,113,138.311700000033,"subtract",1,1,1
"4348","A2WJMGV0HKQG3Z","colorcue",1272,3064348,2022-05-19 01:29:39,"rhyme-phon_sim-same_different-task_switching",3692.40000000596,"task_switching","experiment",96,99,1,"add",NA,24,"red","Yes","nothing",4.67,4.7,"high_verbal",99,93,114,138.311700000033,"add",1,1,1
"4349","A2WJMGV0HKQG3Z","colorcue",1273,3068244,2022-05-19 01:29:39,"rhyme-phon_sim-same_different-task_switching",3872.30000000447,"task_switching","experiment",17,14,1,"subtract",NA,25,"blue","Yes","nothing",4.67,4.7,"high_verbal",20,14,115,138.311700000033,"subtract",1,1,1
"4350","A2WJMGV0HKQG3Z","colorcue",1274,3072992,2022-05-19 01:29:39,"rhyme-phon_sim-same_different-task_switching",4733.79999999702,"task_switching","experiment",82,85,1,"add",NA,26,"red","Yes","nothing",4.67,4.7,"high_verbal",85,79,116,138.311700000033,"add",1,1,1
"4351","A2WJMGV0HKQG3Z","colorcue",1275,3079210,2022-05-19 01:29:39,"rhyme-phon_sim-same_different-task_switching",6200.20000000298,"task_switching","experiment",58,55,1,"subtract",NA,27,"blue","Yes","nothing",4.67,4.7,"high_verbal",61,55,117,138.311700000033,"subtract",1,1,1
"4352","A2WJMGV0HKQG3Z","colorcue",1276,3083359,2022-05-19 01:29:39,"rhyme-phon_sim-same_different-task_switching",4131.10000000149,"task_switching","experiment",64,67,1,"add",NA,28,"red","Yes","nothing",4.67,4.7,"high_verbal",67,61,118,138.311700000033,"add",1,1,1
"4353","A2WJMGV0HKQG3Z","colorcue",1277,3088160,2022-05-19 01:29:39,"rhyme-phon_sim-same_different-task_switching",4787.39999999851,"task_switching","experiment",29,26,1,"subtract",NA,29,"blue","Yes","nothing",4.67,4.7,"high_verbal",32,26,119,138.311700000033,"subtract",1,1,1
"4354","A2WX434EAQOE29","colorcue",130,418072,2022-05-26 23:54:42,"task_switching-rhyme-phon_sim-same_different",2813.5,"task_switching","experiment",95,98,1,"add",NA,0,"red","Yes","No there is not.",2.58,4.6,"low_verbal",98,92,61,99.8621999995708,"add",1,1,1
"4355","A2WX434EAQOE29","colorcue",131,421850,2022-05-26 23:54:42,"task_switching-rhyme-phon_sim-same_different",3775.79999995232,"task_switching","experiment",32,29,1,"subtract",NA,1,"blue","Yes","No there is not.",2.58,4.6,"low_verbal",35,29,62,99.8621999995708,"subtract",1,1,1
"4356","A2WX434EAQOE29","colorcue",132,424995,2022-05-26 23:54:42,"task_switching-rhyme-phon_sim-same_different",3143.10000014305,"task_switching","experiment",89,92,1,"add",NA,2,"red","Yes","No there is not.",2.58,4.6,"low_verbal",92,86,63,99.8621999995708,"add",1,1,1
"4357","A2WX434EAQOE29","colorcue",133,428050,2022-05-26 23:54:42,"task_switching-rhyme-phon_sim-same_different",3052.60000014305,"task_switching","experiment",14,11,1,"subtract",NA,3,"blue","Yes","No there is not.",2.58,4.6,"low_verbal",17,11,64,99.8621999995708,"subtract",1,1,1
"4358","A2WX434EAQOE29","colorcue",134,431641,2022-05-26 23:54:42,"task_switching-rhyme-phon_sim-same_different",3588.89999985695,"task_switching","experiment",65,68,1,"add",NA,4,"red","Yes","No there is not.",2.58,4.6,"low_verbal",68,62,65,99.8621999995708,"add",1,1,1
"4359","A2WX434EAQOE29","colorcue",135,435451,2022-05-26 23:54:42,"task_switching-rhyme-phon_sim-same_different",3808,"task_switching","experiment",51,48,1,"subtract",NA,5,"blue","Yes","No there is not.",2.58,4.6,"low_verbal",54,48,66,99.8621999995708,"subtract",1,1,1
"4360","A2WX434EAQOE29","colorcue",136,438457,2022-05-26 23:54:42,"task_switching-rhyme-phon_sim-same_different",3004.20000004768,"task_switching","experiment",42,45,1,"add",NA,6,"red","Yes","No there is not.",2.58,4.6,"low_verbal",45,39,67,99.8621999995708,"add",1,1,1
"4361","A2WX434EAQOE29","colorcue",137,441508,2022-05-26 23:54:42,"task_switching-rhyme-phon_sim-same_different",3049.19999980927,"task_switching","experiment",77,74,1,"subtract",NA,7,"blue","Yes","No there is not.",2.58,4.6,"low_verbal",80,74,68,99.8621999995708,"subtract",1,1,1
"4362","A2WX434EAQOE29","colorcue",138,443975,2022-05-26 23:54:42,"task_switching-rhyme-phon_sim-same_different",2464.20000004768,"task_switching","experiment",45,48,1,"add",NA,8,"red","Yes","No there is not.",2.58,4.6,"low_verbal",48,42,69,99.8621999995708,"add",1,1,1
"4363","A2WX434EAQOE29","colorcue",139,447160,2022-05-26 23:54:42,"task_switching-rhyme-phon_sim-same_different",3183.79999995232,"task_switching","experiment",56,53,1,"subtract",NA,9,"blue","Yes","No there is not.",2.58,4.6,"low_verbal",59,53,70,99.8621999995708,"subtract",1,1,1
"4364","A2WX434EAQOE29","colorcue",140,451350,2022-05-26 23:54:42,"task_switching-rhyme-phon_sim-same_different",4188.09999990463,"task_switching","experiment",58,61,1,"add",NA,10,"red","Yes","No there is not.",2.58,4.6,"low_verbal",61,55,71,99.8621999995708,"add",1,1,1
"4365","A2WX434EAQOE29","colorcue",141,454565,2022-05-26 23:54:42,"task_switching-rhyme-phon_sim-same_different",3212.90000009537,"task_switching","experiment",52,49,1,"subtract",NA,11,"blue","Yes","No there is not.",2.58,4.6,"low_verbal",55,49,72,99.8621999995708,"subtract",1,1,1
"4366","A2WX434EAQOE29","colorcue",142,457237,2022-05-26 23:54:42,"task_switching-rhyme-phon_sim-same_different",2669.09999990463,"task_switching","experiment",62,65,1,"add",NA,12,"red","Yes","No there is not.",2.58,4.6,"low_verbal",65,59,73,99.8621999995708,"add",1,1,1
"4367","A2WX434EAQOE29","colorcue",143,460743,2022-05-26 23:54:42,"task_switching-rhyme-phon_sim-same_different",3505,"task_switching","experiment",39,36,1,"subtract",NA,13,"blue","Yes","No there is not.",2.58,4.6,"low_verbal",42,36,74,99.8621999995708,"subtract",1,1,1
"4368","A2WX434EAQOE29","colorcue",144,463701,2022-05-26 23:54:42,"task_switching-rhyme-phon_sim-same_different",2956,"task_switching","experiment",96,99,1,"add",NA,14,"red","Yes","No there is not.",2.58,4.6,"low_verbal",99,93,75,99.8621999995708,"add",1,1,1
"4369","A2WX434EAQOE29","colorcue",145,466788,2022-05-26 23:54:42,"task_switching-rhyme-phon_sim-same_different",3084.70000004768,"task_switching","experiment",25,22,1,"subtract",NA,15,"blue","Yes","No there is not.",2.58,4.6,"low_verbal",28,22,76,99.8621999995708,"subtract",1,1,1
"4370","A2WX434EAQOE29","colorcue",146,469776,2022-05-26 23:54:42,"task_switching-rhyme-phon_sim-same_different",2986.10000014305,"task_switching","experiment",21,24,1,"add",NA,16,"red","Yes","No there is not.",2.58,4.6,"low_verbal",24,18,77,99.8621999995708,"add",1,1,1
"4371","A2WX434EAQOE29","colorcue",147,472807,2022-05-26 23:54:42,"task_switching-rhyme-phon_sim-same_different",3028.89999985695,"task_switching","experiment",76,73,1,"subtract",NA,17,"blue","Yes","No there is not.",2.58,4.6,"low_verbal",79,73,78,99.8621999995708,"subtract",1,1,1
"4372","A2WX434EAQOE29","colorcue",148,475740,2022-05-26 23:54:42,"task_switching-rhyme-phon_sim-same_different",2931.20000004768,"task_switching","experiment",60,63,1,"add",NA,18,"red","Yes","No there is not.",2.58,4.6,"low_verbal",63,57,79,99.8621999995708,"add",1,1,1
"4373","A2WX434EAQOE29","colorcue",149,479169,2022-05-26 23:54:42,"task_switching-rhyme-phon_sim-same_different",3427.09999990463,"task_switching","experiment",27,24,1,"subtract",NA,19,"blue","Yes","No there is not.",2.58,4.6,"low_verbal",30,24,80,99.8621999995708,"subtract",1,1,1
"4374","A2WX434EAQOE29","colorcue",150,482706,2022-05-26 23:54:42,"task_switching-rhyme-phon_sim-same_different",3534.89999985695,"task_switching","experiment",94,97,1,"add",NA,20,"red","Yes","No there is not.",2.58,4.6,"low_verbal",97,91,81,99.8621999995708,"add",1,1,1
"4375","A2WX434EAQOE29","colorcue",151,485440,2022-05-26 23:54:42,"task_switching-rhyme-phon_sim-same_different",2731.89999985695,"task_switching","experiment",78,75,1,"subtract",NA,21,"blue","Yes","No there is not.",2.58,4.6,"low_verbal",81,75,82,99.8621999995708,"subtract",1,1,1
"4376","A2WX434EAQOE29","colorcue",152,488118,2022-05-26 23:54:42,"task_switching-rhyme-phon_sim-same_different",2676.20000004768,"task_switching","experiment",59,62,1,"add",NA,22,"red","Yes","No there is not.",2.58,4.6,"low_verbal",62,56,83,99.8621999995708,"add",1,1,1
"4377","A2WX434EAQOE29","colorcue",153,491029,2022-05-26 23:54:42,"task_switching-rhyme-phon_sim-same_different",2908.90000009537,"task_switching","experiment",46,43,1,"subtract",NA,23,"blue","Yes","No there is not.",2.58,4.6,"low_verbal",49,43,84,99.8621999995708,"subtract",1,1,1
"4378","A2WX434EAQOE29","colorcue",154,494145,2022-05-26 23:54:42,"task_switching-rhyme-phon_sim-same_different",3114.10000014305,"task_switching","experiment",70,73,1,"add",NA,24,"red","Yes","No there is not.",2.58,4.6,"low_verbal",73,67,85,99.8621999995708,"add",1,1,1
"4379","A2WX434EAQOE29","colorcue",155,497328,2022-05-26 23:54:42,"task_switching-rhyme-phon_sim-same_different",3180.79999995232,"task_switching","experiment",83,80,1,"subtract",NA,25,"blue","Yes","No there is not.",2.58,4.6,"low_verbal",86,80,86,99.8621999995708,"subtract",1,1,1
"4380","A2WX434EAQOE29","colorcue",156,501462,2022-05-26 23:54:42,"task_switching-rhyme-phon_sim-same_different",4132.09999990463,"task_switching","experiment",91,94,1,"add",NA,26,"red","Yes","No there is not.",2.58,4.6,"low_verbal",94,88,87,99.8621999995708,"add",1,1,1
"4381","A2WX434EAQOE29","colorcue",157,505122,2022-05-26 23:54:42,"task_switching-rhyme-phon_sim-same_different",3657.89999985695,"task_switching","experiment",61,58,1,"subtract",NA,27,"blue","Yes","No there is not.",2.58,4.6,"low_verbal",64,58,88,99.8621999995708,"subtract",1,1,1
"4382","A2WX434EAQOE29","colorcue",158,512149,2022-05-26 23:54:42,"task_switching-rhyme-phon_sim-same_different",7025.09999990463,"task_switching","experiment",35,38,1,"add",NA,28,"red","Yes","No there is not.",2.58,4.6,"low_verbal",38,32,89,99.8621999995708,"add",1,1,1
"4383","A2WX434EAQOE29","colorcue",159,515179,2022-05-26 23:54:42,"task_switching-rhyme-phon_sim-same_different",3027.90000009537,"task_switching","experiment",93,90,1,"subtract",NA,29,"blue","Yes","No there is not.",2.58,4.6,"low_verbal",96,90,90,99.8621999995708,"subtract",1,1,1
"4384","A2YB18JHC2C7GF","colorcue",182,804932,2022-05-19 09:15:18,"task_switching-rhyme-phon_sim-same_different",4741.70000004768,"task_switching","experiment",87,90,1,"add",NA,0,"red","No","none",1.83,1.4,"low_verbal",90,84,90,113.153399999619,"add",1,1,1
"4385","A2YB18JHC2C7GF","colorcue",183,809236,2022-05-19 09:15:18,"task_switching-rhyme-phon_sim-same_different",4301.20000004768,"task_switching","experiment",56,52,0,"subtract",NA,1,"blue","No","none",1.83,1.4,"low_verbal",59,53,91,113.153399999619,"subtract",1,0,0
"4386","A2YB18JHC2C7GF","colorcue",184,811797,2022-05-19 09:15:18,"task_switching-rhyme-phon_sim-same_different",2557,"task_switching","experiment",35,38,1,"add",NA,2,"red","No","none",1.83,1.4,"low_verbal",38,32,92,113.153399999619,"add",1,1,1
"4387","A2YB18JHC2C7GF","colorcue",185,814916,2022-05-19 09:15:18,"task_switching-rhyme-phon_sim-same_different",3116.60000014305,"task_switching","experiment",65,62,1,"subtract",NA,3,"blue","No","none",1.83,1.4,"low_verbal",68,62,93,113.153399999619,"subtract",1,1,1
"4388","A2YB18JHC2C7GF","colorcue",186,817540,2022-05-19 09:15:18,"task_switching-rhyme-phon_sim-same_different",2621.29999995232,"task_switching","experiment",32,35,1,"add",NA,4,"red","No","none",1.83,1.4,"low_verbal",35,29,94,113.153399999619,"add",1,1,1
