"","worker_id","condition","trial_index","time_elapsed","start_time","experiment_order","rt","experiment","stimulus","answer","correct","operation","symbol_cue","color_cue","talk_out_loud","strategy_free_ans","VerbalScored","VisualScored","high_low_verbal","correct_if_add","correct_if_subtract","list_completion","operation_used","correct_operation","correct_arithmetic","switching_is_correct"
"769","A2PUL3ZDXOW0VZ","uncued",1057,3591108,2022-05-18 17:46:57,"phon_sim-same_different-task_switching-rhyme",4320.40000003576,"task_switching",34,37,1,"add",NA,NA,"No","I didn't really have one.",4.67,4.2,"high_verbal",37,31,103.68380000031,"add",1,1,1
"770","A2PUL3ZDXOW0VZ","uncued",1058,3594190,2022-05-18 17:46:57,"phon_sim-same_different-task_switching-rhyme",3077.60000002384,"task_switching",42,39,1,"subtract",NA,NA,"No","I didn't really have one.",4.67,4.2,"high_verbal",45,39,103.68380000031,"subtract",1,1,1
"771","A2PUL3ZDXOW0VZ","uncued",1059,3597371,2022-05-18 17:46:57,"phon_sim-same_different-task_switching-rhyme",3178,"task_switching",79,82,1,"add",NA,NA,"No","I didn't really have one.",4.67,4.2,"high_verbal",82,76,103.68380000031,"add",1,1,1
"772","A2PUL3ZDXOW0VZ","uncued",1060,3599851,2022-05-18 17:46:57,"phon_sim-same_different-task_switching-rhyme",2476.89999997616,"task_switching",17,14,1,"subtract",NA,NA,"No","I didn't really have one.",4.67,4.2,"high_verbal",20,14,103.68380000031,"subtract",1,1,1
"773","A2PUL3ZDXOW0VZ","uncued",1061,3603284,2022-05-18 17:46:57,"phon_sim-same_different-task_switching-rhyme",3430.10000002384,"task_switching",31,34,1,"add",NA,NA,"No","I didn't really have one.",4.67,4.2,"high_verbal",34,28,103.68380000031,"add",1,1,1
"774","A2PUL3ZDXOW0VZ","uncued",1062,3605221,2022-05-18 17:46:57,"phon_sim-same_different-task_switching-rhyme",1932.89999997616,"task_switching",26,22,0,"subtract",NA,NA,"No","I didn't really have one.",4.67,4.2,"high_verbal",29,23,103.68380000031,"subtract",1,0,0
"775","A2PUL3ZDXOW0VZ","uncued",1063,3608102,2022-05-18 17:46:57,"phon_sim-same_different-task_switching-rhyme",2877.30000001192,"task_switching",50,53,1,"add",NA,NA,"No","I didn't really have one.",4.67,4.2,"high_verbal",53,47,103.68380000031,"add",1,1,1
"776","A2PUL3ZDXOW0VZ","uncued",1064,3610405,2022-05-18 17:46:57,"phon_sim-same_different-task_switching-rhyme",2301.10000002384,"task_switching",62,59,1,"subtract",NA,NA,"No","I didn't really have one.",4.67,4.2,"high_verbal",65,59,103.68380000031,"subtract",1,1,1
"777","A2PUL3ZDXOW0VZ","uncued",1065,3614405,2022-05-18 17:46:57,"phon_sim-same_different-task_switching-rhyme",3997.19999998808,"task_switching",81,84,1,"add",NA,NA,"No","I didn't really have one.",4.67,4.2,"high_verbal",84,78,103.68380000031,"add",1,1,1
"778","A2PUL3ZDXOW0VZ","uncued",1066,3620549,2022-05-18 17:46:57,"phon_sim-same_different-task_switching-rhyme",6140,"task_switching",80,77,1,"subtract",NA,NA,"No","I didn't really have one.",4.67,4.2,"high_verbal",83,77,103.68380000031,"subtract",1,1,1
"779","A2PUL3ZDXOW0VZ","uncued",1067,3624759,2022-05-18 17:46:57,"phon_sim-same_different-task_switching-rhyme",4207.10000002384,"task_switching",91,94,1,"add",NA,NA,"No","I didn't really have one.",4.67,4.2,"high_verbal",94,88,103.68380000031,"add",1,1,1
"780","A2PUL3ZDXOW0VZ","uncued",1068,3628152,2022-05-18 17:46:57,"phon_sim-same_different-task_switching-rhyme",3389.19999998808,"task_switching",27,24,1,"subtract",NA,NA,"No","I didn't really have one.",4.67,4.2,"high_verbal",30,24,103.68380000031,"subtract",1,1,1
"781","A2PUL3ZDXOW0VZ","uncued",1069,3631002,2022-05-18 17:46:57,"phon_sim-same_different-task_switching-rhyme",2847.90000003576,"task_switching",84,87,1,"add",NA,NA,"No","I didn't really have one.",4.67,4.2,"high_verbal",87,81,103.68380000031,"add",1,1,1
"782","A2PUL3ZDXOW0VZ","uncued",1070,3634432,2022-05-18 17:46:57,"phon_sim-same_different-task_switching-rhyme",3426.5,"task_switching",64,61,1,"subtract",NA,NA,"No","I didn't really have one.",4.67,4.2,"high_verbal",67,61,103.68380000031,"subtract",1,1,1
"783","A2PUL3ZDXOW0VZ","uncued",1071,3638369,2022-05-18 17:46:57,"phon_sim-same_different-task_switching-rhyme",3934.60000002384,"task_switching",56,59,1,"add",NA,NA,"No","I didn't really have one.",4.67,4.2,"high_verbal",59,53,103.68380000031,"add",1,1,1
"784","A2PUL3ZDXOW0VZ","uncued",1072,3645336,2022-05-18 17:46:57,"phon_sim-same_different-task_switching-rhyme",6963.69999998808,"task_switching",73,69,0,"subtract",NA,NA,"No","I didn't really have one.",4.67,4.2,"high_verbal",76,70,103.68380000031,"subtract",1,0,0
"785","A2PUL3ZDXOW0VZ","uncued",1073,3648448,2022-05-18 17:46:57,"phon_sim-same_different-task_switching-rhyme",3107.5,"task_switching",95,98,1,"add",NA,NA,"No","I didn't really have one.",4.67,4.2,"high_verbal",98,92,103.68380000031,"add",1,1,1
"786","A2PUL3ZDXOW0VZ","uncued",1074,3651223,2022-05-18 17:46:57,"phon_sim-same_different-task_switching-rhyme",2772.10000002384,"task_switching",51,48,1,"subtract",NA,NA,"No","I didn't really have one.",4.67,4.2,"high_verbal",54,48,103.68380000031,"subtract",1,1,1
"787","A2PUL3ZDXOW0VZ","uncued",1075,3654218,2022-05-18 17:46:57,"phon_sim-same_different-task_switching-rhyme",2992.80000001192,"task_switching",93,97,0,"add",NA,NA,"No","I didn't really have one.",4.67,4.2,"high_verbal",96,90,103.68380000031,"add",1,0,0
"788","A2PUL3ZDXOW0VZ","uncued",1076,3658832,2022-05-18 17:46:57,"phon_sim-same_different-task_switching-rhyme",4611.60000002384,"task_switching",71,68,1,"subtract",NA,NA,"No","I didn't really have one.",4.67,4.2,"high_verbal",74,68,103.68380000031,"subtract",1,1,1
"789","A2PUL3ZDXOW0VZ","uncued",1077,3661938,2022-05-18 17:46:57,"phon_sim-same_different-task_switching-rhyme",3103,"task_switching",29,32,1,"add",NA,NA,"No","I didn't really have one.",4.67,4.2,"high_verbal",32,26,103.68380000031,"add",1,1,1
"790","A2PUL3ZDXOW0VZ","uncued",1078,3664277,2022-05-18 17:46:57,"phon_sim-same_different-task_switching-rhyme",2334.80000001192,"task_switching",63,60,1,"subtract",NA,NA,"No","I didn't really have one.",4.67,4.2,"high_verbal",66,60,103.68380000031,"subtract",1,1,1
"791","A2PUL3ZDXOW0VZ","uncued",1079,3666856,2022-05-18 17:46:57,"phon_sim-same_different-task_switching-rhyme",2574.69999998808,"task_switching",66,69,1,"add",NA,NA,"No","I didn't really have one.",4.67,4.2,"high_verbal",69,63,103.68380000031,"add",1,1,1
"792","A2PUL3ZDXOW0VZ","uncued",1080,3669786,2022-05-18 17:46:57,"phon_sim-same_different-task_switching-rhyme",2927.90000003576,"task_switching",47,44,1,"subtract",NA,NA,"No","I didn't really have one.",4.67,4.2,"high_verbal",50,44,103.68380000031,"subtract",1,1,1
"793","A2PWUACCQI97J8","uncued",234,504675,2022-05-22 22:19:56,"task_switching-phon_sim-rhyme-same_different",2260.70000004768,"task_switching",88,92,0,"add",NA,NA,"No","I didn't really have one.",4.92,4.8,"high_verbal",91,85,67.8167999994755,"add",1,0,0
"794","A2PWUACCQI97J8","uncued",235,507295,2022-05-22 22:19:56,"task_switching-phon_sim-rhyme-same_different",2618.79999995232,"task_switching",61,58,1,"subtract",NA,NA,"No","I didn't really have one.",4.92,4.8,"high_verbal",64,58,67.8167999994755,"subtract",1,1,1
"795","A2PWUACCQI97J8","uncued",236,511674,2022-05-22 22:19:56,"task_switching-phon_sim-rhyme-same_different",4377.19999992847,"task_switching",38,41,1,"add",NA,NA,"No","I didn't really have one.",4.92,4.8,"high_verbal",41,35,67.8167999994755,"add",1,1,1
"796","A2PWUACCQI97J8","uncued",237,514537,2022-05-22 22:19:56,"task_switching-phon_sim-rhyme-same_different",2860.79999995232,"task_switching",21,18,1,"subtract",NA,NA,"No","I didn't really have one.",4.92,4.8,"high_verbal",24,18,67.8167999994755,"subtract",1,1,1
"797","A2PWUACCQI97J8","uncued",238,516122,2022-05-22 22:19:56,"task_switching-phon_sim-rhyme-same_different",1584,"task_switching",27,30,1,"add",NA,NA,"No","I didn't really have one.",4.92,4.8,"high_verbal",30,24,67.8167999994755,"add",1,1,1
"798","A2PWUACCQI97J8","uncued",239,517703,2022-05-22 22:19:56,"task_switching-phon_sim-rhyme-same_different",1579.5,"task_switching",29,26,1,"subtract",NA,NA,"No","I didn't really have one.",4.92,4.8,"high_verbal",32,26,67.8167999994755,"subtract",1,1,1
"799","A2PWUACCQI97J8","uncued",240,519726,2022-05-22 22:19:56,"task_switching-phon_sim-rhyme-same_different",2021.09999990463,"task_switching",90,93,1,"add",NA,NA,"No","I didn't really have one.",4.92,4.8,"high_verbal",93,87,67.8167999994755,"add",1,1,1
"800","A2PWUACCQI97J8","uncued",241,522035,2022-05-22 22:19:56,"task_switching-phon_sim-rhyme-same_different",2307.89999997616,"task_switching",66,63,1,"subtract",NA,NA,"No","I didn't really have one.",4.92,4.8,"high_verbal",69,63,67.8167999994755,"subtract",1,1,1
"801","A2PWUACCQI97J8","uncued",242,524047,2022-05-22 22:19:56,"task_switching-phon_sim-rhyme-same_different",2009.79999995232,"task_switching",58,61,1,"add",NA,NA,"No","I didn't really have one.",4.92,4.8,"high_verbal",61,55,67.8167999994755,"add",1,1,1
"802","A2PWUACCQI97J8","uncued",243,526463,2022-05-22 22:19:56,"task_switching-phon_sim-rhyme-same_different",2414.60000002384,"task_switching",87,84,1,"subtract",NA,NA,"No","I didn't really have one.",4.92,4.8,"high_verbal",90,84,67.8167999994755,"subtract",1,1,1
"803","A2PWUACCQI97J8","uncued",244,529472,2022-05-22 22:19:56,"task_switching-phon_sim-rhyme-same_different",3007,"task_switching",19,22,1,"add",NA,NA,"No","I didn't really have one.",4.92,4.8,"high_verbal",22,16,67.8167999994755,"add",1,1,1
"804","A2PWUACCQI97J8","uncued",245,531356,2022-05-22 22:19:56,"task_switching-phon_sim-rhyme-same_different",1881.79999995232,"task_switching",95,92,1,"subtract",NA,NA,"No","I didn't really have one.",4.92,4.8,"high_verbal",98,92,67.8167999994755,"subtract",1,1,1
"805","A2PWUACCQI97J8","uncued",246,533098,2022-05-22 22:19:56,"task_switching-phon_sim-rhyme-same_different",1740.10000002384,"task_switching",70,73,1,"add",NA,NA,"No","I didn't really have one.",4.92,4.8,"high_verbal",73,67,67.8167999994755,"add",1,1,1
"806","A2PWUACCQI97J8","uncued",247,535513,2022-05-22 22:19:56,"task_switching-phon_sim-rhyme-same_different",2413.79999995232,"task_switching",86,83,1,"subtract",NA,NA,"No","I didn't really have one.",4.92,4.8,"high_verbal",89,83,67.8167999994755,"subtract",1,1,1
"807","A2PWUACCQI97J8","uncued",248,537245,2022-05-22 22:19:56,"task_switching-phon_sim-rhyme-same_different",1730.79999995232,"task_switching",74,77,1,"add",NA,NA,"No","I didn't really have one.",4.92,4.8,"high_verbal",77,71,67.8167999994755,"add",1,1,1
"808","A2PWUACCQI97J8","uncued",249,539134,2022-05-22 22:19:56,"task_switching-phon_sim-rhyme-same_different",1887.29999995232,"task_switching",64,61,1,"subtract",NA,NA,"No","I didn't really have one.",4.92,4.8,"high_verbal",67,61,67.8167999994755,"subtract",1,1,1
"809","A2PWUACCQI97J8","uncued",250,541138,2022-05-22 22:19:56,"task_switching-phon_sim-rhyme-same_different",2002.20000004768,"task_switching",53,56,1,"add",NA,NA,"No","I didn't really have one.",4.92,4.8,"high_verbal",56,50,67.8167999994755,"add",1,1,1
"810","A2PWUACCQI97J8","uncued",251,545196,2022-05-22 22:19:56,"task_switching-phon_sim-rhyme-same_different",4056.09999990463,"task_switching",62,59,1,"subtract",NA,NA,"No","I didn't really have one.",4.92,4.8,"high_verbal",65,59,67.8167999994755,"subtract",1,1,1
"811","A2PWUACCQI97J8","uncued",252,546917,2022-05-22 22:19:56,"task_switching-phon_sim-rhyme-same_different",1719.60000002384,"task_switching",34,37,1,"add",NA,NA,"No","I didn't really have one.",4.92,4.8,"high_verbal",37,31,67.8167999994755,"add",1,1,1
"812","A2PWUACCQI97J8","uncued",253,549202,2022-05-22 22:19:56,"task_switching-phon_sim-rhyme-same_different",2283,"task_switching",78,75,1,"subtract",NA,NA,"No","I didn't really have one.",4.92,4.8,"high_verbal",81,75,67.8167999994755,"subtract",1,1,1
"813","A2PWUACCQI97J8","uncued",254,550922,2022-05-22 22:19:56,"task_switching-phon_sim-rhyme-same_different",1718.5,"task_switching",31,34,1,"add",NA,NA,"No","I didn't really have one.",4.92,4.8,"high_verbal",34,28,67.8167999994755,"add",1,1,1
"814","A2PWUACCQI97J8","uncued",255,552449,2022-05-22 22:19:56,"task_switching-phon_sim-rhyme-same_different",1526.39999997616,"task_switching",43,40,1,"subtract",NA,NA,"No","I didn't really have one.",4.92,4.8,"high_verbal",46,40,67.8167999994755,"subtract",1,1,1
"815","A2PWUACCQI97J8","uncued",256,554796,2022-05-22 22:19:56,"task_switching-phon_sim-rhyme-same_different",2344.89999997616,"task_switching",20,23,1,"add",NA,NA,"No","I didn't really have one.",4.92,4.8,"high_verbal",23,17,67.8167999994755,"add",1,1,1
"816","A2PWUACCQI97J8","uncued",257,556716,2022-05-22 22:19:56,"task_switching-phon_sim-rhyme-same_different",1917.89999997616,"task_switching",39,26,0,"subtract",NA,NA,"No","I didn't really have one.",4.92,4.8,"high_verbal",42,36,67.8167999994755,"subtract",1,0,0
"817","A2PWUACCQI97J8","uncued",258,559551,2022-05-22 22:19:56,"task_switching-phon_sim-rhyme-same_different",2833.89999997616,"task_switching",16,19,1,"add",NA,NA,"No","I didn't really have one.",4.92,4.8,"high_verbal",19,13,67.8167999994755,"add",1,1,1
"818","A2PWUACCQI97J8","uncued",259,561701,2022-05-22 22:19:56,"task_switching-phon_sim-rhyme-same_different",2148.10000002384,"task_switching",82,79,1,"subtract",NA,NA,"No","I didn't really have one.",4.92,4.8,"high_verbal",85,79,67.8167999994755,"subtract",1,1,1
"819","A2PWUACCQI97J8","uncued",260,564382,2022-05-22 22:19:56,"task_switching-phon_sim-rhyme-same_different",2679.5,"task_switching",35,38,1,"add",NA,NA,"No","I didn't really have one.",4.92,4.8,"high_verbal",38,32,67.8167999994755,"add",1,1,1
"820","A2PWUACCQI97J8","uncued",261,565750,2022-05-22 22:19:56,"task_switching-phon_sim-rhyme-same_different",1366.20000004768,"task_switching",26,23,1,"subtract",NA,NA,"No","I didn't really have one.",4.92,4.8,"high_verbal",29,23,67.8167999994755,"subtract",1,1,1
"821","A2PWUACCQI97J8","uncued",262,567635,2022-05-22 22:19:56,"task_switching-phon_sim-rhyme-same_different",1883.89999997616,"task_switching",36,39,1,"add",NA,NA,"No","I didn't really have one.",4.92,4.8,"high_verbal",39,33,67.8167999994755,"add",1,1,1
"822","A2PWUACCQI97J8","uncued",263,570278,2022-05-22 22:19:56,"task_switching-phon_sim-rhyme-same_different",2641.39999997616,"task_switching",40,37,1,"subtract",NA,NA,"No","I didn't really have one.",4.92,4.8,"high_verbal",43,37,67.8167999994755,"subtract",1,1,1
"823","A2SKY4RRWII0BF","uncued",1044,1910604,2022-05-18 18:20:43,"same_different-task_switching-rhyme-phon_sim",2441,"task_switching",15,18,1,"add",NA,NA,"No","Index finger (tap) ADD - middle finger (tap) SUBTRACT",2.83,3.8,"low_verbal",18,12,92.276,"add",1,1,1
"824","A2SKY4RRWII0BF","uncued",1045,1913718,2022-05-18 18:20:43,"same_different-task_switching-rhyme-phon_sim",3102,"task_switching",59,53,0,"subtract",NA,NA,"No","Index finger (tap) ADD - middle finger (tap) SUBTRACT",2.83,3.8,"low_verbal",62,56,92.276,"subtract",1,0,0
"825","A2SKY4RRWII0BF","uncued",1046,1919345,2022-05-18 18:20:43,"same_different-task_switching-rhyme-phon_sim",5614,"task_switching",28,31,1,"add",NA,NA,"No","Index finger (tap) ADD - middle finger (tap) SUBTRACT",2.83,3.8,"low_verbal",31,25,92.276,"add",1,1,1
"826","A2SKY4RRWII0BF","uncued",1047,1922287,2022-05-18 18:20:43,"same_different-task_switching-rhyme-phon_sim",2915,"task_switching",35,32,1,"subtract",NA,NA,"No","Index finger (tap) ADD - middle finger (tap) SUBTRACT",2.83,3.8,"low_verbal",38,32,92.276,"subtract",1,1,1
"827","A2SKY4RRWII0BF","uncued",1048,1924383,2022-05-18 18:20:43,"same_different-task_switching-rhyme-phon_sim",2076,"task_switching",47,50,1,"add",NA,NA,"No","Index finger (tap) ADD - middle finger (tap) SUBTRACT",2.83,3.8,"low_verbal",50,44,92.276,"add",1,1,1
"828","A2SKY4RRWII0BF","uncued",1049,1928414,2022-05-18 18:20:43,"same_different-task_switching-rhyme-phon_sim",4011,"task_switching",90,87,1,"subtract",NA,NA,"No","Index finger (tap) ADD - middle finger (tap) SUBTRACT",2.83,3.8,"low_verbal",93,87,92.276,"subtract",1,1,1
"829","A2SKY4RRWII0BF","uncued",1050,1930962,2022-05-18 18:20:43,"same_different-task_switching-rhyme-phon_sim",2531,"task_switching",94,97,1,"add",NA,NA,"No","Index finger (tap) ADD - middle finger (tap) SUBTRACT",2.83,3.8,"low_verbal",97,91,92.276,"add",1,1,1
"830","A2SKY4RRWII0BF","uncued",1051,1933715,2022-05-18 18:20:43,"same_different-task_switching-rhyme-phon_sim",2735,"task_switching",66,63,1,"subtract",NA,NA,"No","Index finger (tap) ADD - middle finger (tap) SUBTRACT",2.83,3.8,"low_verbal",69,63,92.276,"subtract",1,1,1
"831","A2SKY4RRWII0BF","uncued",1052,1936530,2022-05-18 18:20:43,"same_different-task_switching-rhyme-phon_sim",2797,"task_switching",95,98,1,"add",NA,NA,"No","Index finger (tap) ADD - middle finger (tap) SUBTRACT",2.83,3.8,"low_verbal",98,92,92.276,"add",1,1,1
"832","A2SKY4RRWII0BF","uncued",1053,1938999,2022-05-18 18:20:43,"same_different-task_switching-rhyme-phon_sim",2447,"task_switching",18,15,1,"subtract",NA,NA,"No","Index finger (tap) ADD - middle finger (tap) SUBTRACT",2.83,3.8,"low_verbal",21,15,92.276,"subtract",1,1,1
"833","A2SKY4RRWII0BF","uncued",1054,1942041,2022-05-18 18:20:43,"same_different-task_switching-rhyme-phon_sim",3016,"task_switching",73,76,1,"add",NA,NA,"No","Index finger (tap) ADD - middle finger (tap) SUBTRACT",2.83,3.8,"low_verbal",76,70,92.276,"add",1,1,1
"834","A2SKY4RRWII0BF","uncued",1055,1944064,2022-05-18 18:20:43,"same_different-task_switching-rhyme-phon_sim",1996,"task_switching",34,31,1,"subtract",NA,NA,"No","Index finger (tap) ADD - middle finger (tap) SUBTRACT",2.83,3.8,"low_verbal",37,31,92.276,"subtract",1,1,1
"835","A2SKY4RRWII0BF","uncued",1056,1946443,2022-05-18 18:20:43,"same_different-task_switching-rhyme-phon_sim",2365,"task_switching",23,26,1,"add",NA,NA,"No","Index finger (tap) ADD - middle finger (tap) SUBTRACT",2.83,3.8,"low_verbal",26,20,92.276,"add",1,1,1
"836","A2SKY4RRWII0BF","uncued",1057,1950160,2022-05-18 18:20:43,"same_different-task_switching-rhyme-phon_sim",3687,"task_switching",62,59,1,"subtract",NA,NA,"No","Index finger (tap) ADD - middle finger (tap) SUBTRACT",2.83,3.8,"low_verbal",65,59,92.276,"subtract",1,1,1
"837","A2SKY4RRWII0BF","uncued",1058,1956587,2022-05-18 18:20:43,"same_different-task_switching-rhyme-phon_sim",6412,"task_switching",37,40,1,"add",NA,NA,"No","Index finger (tap) ADD - middle finger (tap) SUBTRACT",2.83,3.8,"low_verbal",40,34,92.276,"add",1,1,1
"838","A2SKY4RRWII0BF","uncued",1059,1958710,2022-05-18 18:20:43,"same_different-task_switching-rhyme-phon_sim",2107,"task_switching",84,81,1,"subtract",NA,NA,"No","Index finger (tap) ADD - middle finger (tap) SUBTRACT",2.83,3.8,"low_verbal",87,81,92.276,"subtract",1,1,1
"839","A2SKY4RRWII0BF","uncued",1060,1960931,2022-05-18 18:20:43,"same_different-task_switching-rhyme-phon_sim",2191,"task_switching",36,39,1,"add",NA,NA,"No","Index finger (tap) ADD - middle finger (tap) SUBTRACT",2.83,3.8,"low_verbal",39,33,92.276,"add",1,1,1
"840","A2SKY4RRWII0BF","uncued",1061,1965612,2022-05-18 18:20:43,"same_different-task_switching-rhyme-phon_sim",4661,"task_switching",19,16,1,"subtract",NA,NA,"No","Index finger (tap) ADD - middle finger (tap) SUBTRACT",2.83,3.8,"low_verbal",22,16,92.276,"subtract",1,1,1
"841","A2SKY4RRWII0BF","uncued",1062,1967383,2022-05-18 18:20:43,"same_different-task_switching-rhyme-phon_sim",1748,"task_switching",75,78,1,"add",NA,NA,"No","Index finger (tap) ADD - middle finger (tap) SUBTRACT",2.83,3.8,"low_verbal",78,72,92.276,"add",1,1,1
"842","A2SKY4RRWII0BF","uncued",1063,1970027,2022-05-18 18:20:43,"same_different-task_switching-rhyme-phon_sim",2631,"task_switching",64,61,1,"subtract",NA,NA,"No","Index finger (tap) ADD - middle finger (tap) SUBTRACT",2.83,3.8,"low_verbal",67,61,92.276,"subtract",1,1,1
"843","A2SKY4RRWII0BF","uncued",1064,1971908,2022-05-18 18:20:43,"same_different-task_switching-rhyme-phon_sim",1853,"task_switching",16,19,1,"add",NA,NA,"No","Index finger (tap) ADD - middle finger (tap) SUBTRACT",2.83,3.8,"low_verbal",19,13,92.276,"add",1,1,1
"844","A2SKY4RRWII0BF","uncued",1065,1978235,2022-05-18 18:20:43,"same_different-task_switching-rhyme-phon_sim",6313,"task_switching",61,58,1,"subtract",NA,NA,"No","Index finger (tap) ADD - middle finger (tap) SUBTRACT",2.83,3.8,"low_verbal",64,58,92.276,"subtract",1,1,1
"845","A2SKY4RRWII0BF","uncued",1066,1979915,2022-05-18 18:20:43,"same_different-task_switching-rhyme-phon_sim",1652,"task_switching",30,33,1,"add",NA,NA,"No","Index finger (tap) ADD - middle finger (tap) SUBTRACT",2.83,3.8,"low_verbal",33,27,92.276,"add",1,1,1
"846","A2SKY4RRWII0BF","uncued",1067,1985402,2022-05-18 18:20:43,"same_different-task_switching-rhyme-phon_sim",5475,"task_switching",81,88,0,"subtract",NA,NA,"No","Index finger (tap) ADD - middle finger (tap) SUBTRACT",2.83,3.8,"low_verbal",84,78,92.276,"add",0,0,0
"847","A2SKY4RRWII0BF","uncued",1068,1987373,2022-05-18 18:20:43,"same_different-task_switching-rhyme-phon_sim",1954,"task_switching",53,56,1,"add",NA,NA,"No","Index finger (tap) ADD - middle finger (tap) SUBTRACT",2.83,3.8,"low_verbal",56,50,92.276,"add",1,1,0
"848","A2SKY4RRWII0BF","uncued",1069,1990506,2022-05-18 18:20:43,"same_different-task_switching-rhyme-phon_sim",3104,"task_switching",42,39,1,"subtract",NA,NA,"No","Index finger (tap) ADD - middle finger (tap) SUBTRACT",2.83,3.8,"low_verbal",45,39,92.276,"subtract",1,1,1
"849","A2SKY4RRWII0BF","uncued",1070,1992285,2022-05-18 18:20:43,"same_different-task_switching-rhyme-phon_sim",1769,"task_switching",50,53,1,"add",NA,NA,"No","Index finger (tap) ADD - middle finger (tap) SUBTRACT",2.83,3.8,"low_verbal",53,47,92.276,"add",1,1,1
"850","A2SKY4RRWII0BF","uncued",1071,1994331,2022-05-18 18:20:43,"same_different-task_switching-rhyme-phon_sim",2014,"task_switching",58,55,1,"subtract",NA,NA,"No","Index finger (tap) ADD - middle finger (tap) SUBTRACT",2.83,3.8,"low_verbal",61,55,92.276,"subtract",1,1,1
"851","A2SKY4RRWII0BF","uncued",1072,1996119,2022-05-18 18:20:43,"same_different-task_switching-rhyme-phon_sim",1780,"task_switching",33,36,1,"add",NA,NA,"No","Index finger (tap) ADD - middle finger (tap) SUBTRACT",2.83,3.8,"low_verbal",36,30,92.276,"add",1,1,1
"852","A2SKY4RRWII0BF","uncued",1073,2001014,2022-05-18 18:20:43,"same_different-task_switching-rhyme-phon_sim",4879,"task_switching",46,43,1,"subtract",NA,NA,"No","Index finger (tap) ADD - middle finger (tap) SUBTRACT",2.83,3.8,"low_verbal",49,43,92.276,"subtract",1,1,1
"853","A2WDF40FA670T9","uncued",992,1275899,2022-05-19 10:43:03,"same_different-task_switching-rhyme-phon_sim",2726.19999999925,"task_switching",63,66,1,"add",NA,NA,"No","I simply did the calculations and spoke the answer in my head",4.67,4.6,"high_verbal",66,60,82.2453999999985,"add",1,1,1
"854","A2WDF40FA670T9","uncued",993,1278825,2022-05-19 10:43:03,"same_different-task_switching-rhyme-phon_sim",2916.80000000075,"task_switching",24,21,1,"subtract",NA,NA,"No","I simply did the calculations and spoke the answer in my head",4.67,4.6,"high_verbal",27,21,82.2453999999985,"subtract",1,1,1
"855","A2WDF40FA670T9","uncued",994,1282005,2022-05-19 10:43:03,"same_different-task_switching-rhyme-phon_sim",3168.80000000075,"task_switching",28,31,1,"add",NA,NA,"No","I simply did the calculations and spoke the answer in my head",4.67,4.6,"high_verbal",31,25,82.2453999999985,"add",1,1,1
"856","A2WDF40FA670T9","uncued",995,1285614,2022-05-19 10:43:03,"same_different-task_switching-rhyme-phon_sim",3600.09999999776,"task_switching",69,66,1,"subtract",NA,NA,"No","I simply did the calculations and spoke the answer in my head",4.67,4.6,"high_verbal",72,66,82.2453999999985,"subtract",1,1,1
"857","A2WDF40FA670T9","uncued",996,1287789,2022-05-19 10:43:03,"same_different-task_switching-rhyme-phon_sim",2165.19999999925,"task_switching",14,17,1,"add",NA,NA,"No","I simply did the calculations and spoke the answer in my head",4.67,4.6,"high_verbal",17,11,82.2453999999985,"add",1,1,1
"858","A2WDF40FA670T9","uncued",997,1289638,2022-05-19 10:43:03,"same_different-task_switching-rhyme-phon_sim",1840.30000000075,"task_switching",18,15,1,"subtract",NA,NA,"No","I simply did the calculations and spoke the answer in my head",4.67,4.6,"high_verbal",21,15,82.2453999999985,"subtract",1,1,1
"859","A2WDF40FA670T9","uncued",998,1293475,2022-05-19 10:43:03,"same_different-task_switching-rhyme-phon_sim",3827.5,"task_switching",48,51,1,"add",NA,NA,"No","I simply did the calculations and spoke the answer in my head",4.67,4.6,"high_verbal",51,45,82.2453999999985,"add",1,1,1
"860","A2WDF40FA670T9","uncued",999,1296623,2022-05-19 10:43:03,"same_different-task_switching-rhyme-phon_sim",3140.19999999925,"task_switching",27,24,1,"subtract",NA,NA,"No","I simply did the calculations and spoke the answer in my head",4.67,4.6,"high_verbal",30,24,82.2453999999985,"subtract",1,1,1
"861","A2WDF40FA670T9","uncued",1000,1298534,2022-05-19 10:43:03,"same_different-task_switching-rhyme-phon_sim",1900.5,"task_switching",16,19,1,"add",NA,NA,"No","I simply did the calculations and spoke the answer in my head",4.67,4.6,"high_verbal",19,13,82.2453999999985,"add",1,1,1
"862","A2WDF40FA670T9","uncued",1001,1300620,2022-05-19 10:43:03,"same_different-task_switching-rhyme-phon_sim",2077.69999999925,"task_switching",93,90,1,"subtract",NA,NA,"No","I simply did the calculations and spoke the answer in my head",4.67,4.6,"high_verbal",96,90,82.2453999999985,"subtract",1,1,1
"863","A2WDF40FA670T9","uncued",1002,1302612,2022-05-19 10:43:03,"same_different-task_switching-rhyme-phon_sim",1983.69999999925,"task_switching",55,58,1,"add",NA,NA,"No","I simply did the calculations and spoke the answer in my head",4.67,4.6,"high_verbal",58,52,82.2453999999985,"add",1,1,1
"864","A2WDF40FA670T9","uncued",1003,1306170,2022-05-19 10:43:03,"same_different-task_switching-rhyme-phon_sim",3544.80000000075,"task_switching",22,19,1,"subtract",NA,NA,"No","I simply did the calculations and spoke the answer in my head",4.67,4.6,"high_verbal",25,19,82.2453999999985,"subtract",1,1,1
