"","worker_id","question_str","response_str","question_label","question_name","VerbalScored","VisualScored","high_low_verbal"
"2177","A1M64R8HPYNNZA","InnerSpeechQuestions_DO_convo_memory_friend","4","Inner Speech Questions - Display Order - convo_memory_friend","InnerSpeechQuestions_DO_convo_memory_friend",4.75,4.4,"high_verbal"
"2178","A1M64R8HPYNNZA","Junior#2_4_1",NA,"What languages did you study in MIDDLE SCHOOL (if none, leave blank): - Click to write Column 2 - Language 4 - For how long?","Junior",4.75,4.4,"high_verbal"
"2179","A1M64R8HPYNNZA","Junior#2_5_1",NA,"What languages did you study in MIDDLE SCHOOL (if none, leave blank): - Click to write Column 2 - Language 5 - For how long?","Junior",4.75,4.4,"high_verbal"
"2180","A1M64R8HPYNNZA","Progress","100","Progress","Progress",4.75,4.4,"high_verbal"
"2181","A1M64R8HPYNNZA","Duration (in seconds)","203","Duration (in seconds)","Duration",4.75,4.4,"high_verbal"
"2182","A1M64R8HPYNNZA","Other#2_3_1",NA,"Other times (if none leave blank): - Click to write Column 2 - Language 3 - How long for?","Other",4.75,4.4,"high_verbal"
"2183","A1M64R8HPYNNZA","dyslexia","No, never","Have you been diagnosed with dyslexia or another reading disorder?","dyslexia",4.75,4.4,"high_verbal"
"2184","A1M64R8HPYNNZA","education_level","Bachelor's degree","What is the highest degree or level of school you have completed? If currently enrolled, highest degree received.","education_level",4.75,4.4,"high_verbal"
"2185","A1M64R8HPYNNZA","revise_convo","Rarely","Do you ever revise past conversations in your mind (i.e. think of a better come-back, a way of phrasing what you wanted to say)?","revise_convo",4.75,4.4,"high_verbal"
"2186","A1M64R8HPYNNZA","impulsiveness_3","Agree","To what extent do you agree with this statement: “I like to act on a whim.”","impulsiveness_3",4.75,4.4,"high_verbal"
"2187","A1M64R8HPYNNZA","rehearse_convo","Never","Do you ever rehearse a conversation before you have it in real life where you simulate what you will say and how the other person will respond?","rehearse_convo",4.75,4.4,"high_verbal"
"2188","A1M64R8HPYNNZA","Other#1_2_1",NA,"Other times (if none leave blank): - Click to write Column 1 - Language 2 - Language:","Other",4.75,4.4,"high_verbal"
"2189","A1M64R8HPYNNZA","Other#1_4_1",NA,"Other times (if none leave blank): - Click to write Column 1 - Language 4 - Language:","Other",4.75,4.4,"high_verbal"
"2190","A1M64R8HPYNNZA","Other#2_2_1",NA,"Other times (if none leave blank): - Click to write Column 2 - Language 2 - How long for?","Other",4.75,4.4,"high_verbal"
"2191","A1M64R8HPYNNZA","IPAddress","32.211.205.219","IP Address","IPAddress",4.75,4.4,"high_verbal"
"2192","A1M64R8HPYNNZA","others_experiences_DO_4","3","others_exp - Display Order - Can see vivid images in their ""mind's eye""?","others_experiences_DO_4",4.75,4.4,"high_verbal"
"2193","A1M64R8HPYNNZA","College#2_4_1",NA,"Languages studied in COLLEGE (if none leave blank): - Click to write Column 2 - Language 4 - How long for?","College",4.75,4.4,"high_verbal"
"2194","A1M64R8HPYNNZA","Other#2_4_1",NA,"Other times (if none leave blank): - Click to write Column 2 - Language 4 - How long for?","Other",4.75,4.4,"high_verbal"
"2195","A1M64R8HPYNNZA","College#2_5_1",NA,"Languages studied in COLLEGE (if none leave blank): - Click to write Column 2 - Language 5 - How long for?","College",4.75,4.4,"high_verbal"
"2196","A1M64R8HPYNNZA","Finished","TRUE","Finished","Finished",4.75,4.4,"high_verbal"
"2197","A1M64R8HPYNNZA","exp_type_nodding_off","An even mix of verbal, visual, sensory, and emotional","Imagine you are lying in bed with your eyes closed trying to fall asleep. Is your inner experience then...","exp_type_nodding_off",4.75,4.4,"high_verbal"
"2198","A1M64R8HPYNNZA","Other#1_5_1",NA,"Other times (if none leave blank): - Click to write Column 1 - Language 5 - Language:","Other",4.75,4.4,"high_verbal"
"2199","A1M64R8HPYNNZA","Other#2_1_1",NA,"Other times (if none leave blank): - Click to write Column 2 - Language 1 - How long for?","Other",4.75,4.4,"high_verbal"
"2200","A1M64R8HPYNNZA","Other#1_1_1",NA,"Other times (if none leave blank): - Click to write Column 1 - Language 1 - Language:","Other",4.75,4.4,"high_verbal"
"2201","A1M64R8HPYNNZA","IfnotNa",NA,"otherLangs","IfnotNa",4.75,4.4,"high_verbal"
"2202","A1O4Q0QVPVBF8M","Q63_95","Click to write Scale point 9","QS_ - I think to myself in words using brief phrases and single words rather than full sentences","Q63_95",5,4.4,"high_verbal"
"2203","A1O4Q0QVPVBF8M","Q320","Yes","bio_nativeEnglish","Q320",5,4.4,"high_verbal"
"2204","A1O4Q0QVPVBF8M","UserLanguage","EN","User Language","UserLanguage",5,4.4,"high_verbal"
"2205","A1O4Q0QVPVBF8M","Junior#1_5_1",NA,"What languages did you study in MIDDLE SCHOOL (if none, leave blank): - Click to write Column 1 - Language 5 - Language:","Junior",5,4.4,"high_verbal"
"2206","A1O4Q0QVPVBF8M","Q63_98","Somewhat disagree","QS_ - I experience the voices of other people asking me questions in my head","Q63_98",5,4.4,"high_verbal"
"2207","A1O4Q0QVPVBF8M","VSIQ_DO_Q63_111","2","QS_ - Display Order - Q63_111","VSIQ_DO_Q63_111",5,4.4,"high_verbal"
"2208","A1O4Q0QVPVBF8M","education_level","Bachelor's degree","What is the highest degree or level of school you have completed? If currently enrolled, highest degree received.","education_level",5,4.4,"high_verbal"
"2209","A1O4Q0QVPVBF8M","VSIQ_DO_Factor2_1","9","QS_ - Display Order - Factor2_1","VSIQ_DO_Factor2_1",5,4.4,"high_verbal"
"2210","A1O4Q0QVPVBF8M","Q63_106","Click to write Scale point 6","QS_ - When I am talking to myself about things in my mind, it is like I am having a conversation with myself","Q63_106",5,4.4,"high_verbal"
"2211","A1O4Q0QVPVBF8M","InnerSpeechQuestions_DO_convo_memory_friend","4","Inner Speech Questions - Display Order - convo_memory_friend","InnerSpeechQuestions_DO_convo_memory_friend",5,4.4,"high_verbal"
"2212","A1O4Q0QVPVBF8M","InnerSpeechQuestions_DO_rehearse_convo","2","Inner Speech Questions - Display Order - rehearse_convo","InnerSpeechQuestions_DO_rehearse_convo",5,4.4,"high_verbal"
"2213","A1O4Q0QVPVBF8M","IfnotNa",NA,"otherLangs","IfnotNa",5,4.4,"high_verbal"
"2214","A1O4Q0QVPVBF8M","VSIQ_DO_Q63_105","19","QS_ - Display Order - Q63_105","VSIQ_DO_Q63_105",5,4.4,"high_verbal"
"2215","A1O4Q0QVPVBF8M","College#2_3_1",NA,"Languages studied in COLLEGE (if none leave blank): - Click to write Column 2 - Language 3 - How long for?","College",5,4.4,"high_verbal"
"2216","A1O4Q0QVPVBF8M","hearing_conversation","I hear a condensed version (e.g. only some words).","When you recall a conversation like the one you were thinking about for the last 2 questions, do you hear the words in your mind? - Selected Choice","hearing_conversation",5,4.4,"high_verbal"
"2217","A1O4Q0QVPVBF8M","InnerSpeechQuestions_DO_catch2","16","Inner Speech Questions - Display Order - catch2","InnerSpeechQuestions_DO_catch2",5,4.4,"high_verbal"
"2218","A1O4Q0QVPVBF8M","Q321","-999","otherLangs","Q321",5,4.4,"high_verbal"
"2219","A1O4Q0QVPVBF8M","Other#1_1_1",NA,"Other times (if none leave blank): - Click to write Column 1 - Language 1 - Language:","Other",5,4.4,"high_verbal"
"2220","A1O4Q0QVPVBF8M","InnerSpeechQuestions_DO_rehearse_question","3","Inner Speech Questions - Display Order - rehearse_question","InnerSpeechQuestions_DO_rehearse_question",5,4.4,"high_verbal"
"2221","A1O4Q0QVPVBF8M","Q63_100","Click to write Scale point 6","QS_ - I hear other people’s voices nagging me in my head","Q63_100",5,4.4,"high_verbal"
"2222","A1O4Q0QVPVBF8M","LocationLatitude","40.8681","Location Latitude","LocationLatitude",5,4.4,"high_verbal"
"2223","A1O4Q0QVPVBF8M","IPAddress","173.2.209.185","IP Address","IPAddress",5,4.4,"high_verbal"
"2224","A1O4Q0QVPVBF8M","catch1","TRUE","Sparrows are birds","catch1",5,4.4,"high_verbal"
"2225","A1O4Q0QVPVBF8M","Occu",NA,"What is your occupation?","Occu",5,4.4,"high_verbal"
"2226","A1O4Q0QVPVBF8M","High#1_2_1",NA,"What languages did you study in HIGH SCHOOL? (if none leave blank): - Click to write Column 1 - Language 2 - Language:","High",5,4.4,"high_verbal"
"2227","A1O4Q0QVPVBF8M","Duration (in seconds)","445","Duration (in seconds)","Duration",5,4.4,"high_verbal"
"2228","A1O4Q0QVPVBF8M","Progress","100","Progress","Progress",5,4.4,"high_verbal"
"2229","A1O4Q0QVPVBF8M","catch2","Three","2 plus 1 is...","catch2",5,4.4,"high_verbal"
"2230","A1O4Q0QVPVBF8M","High#1_5_1",NA,"What languages did you study in HIGH SCHOOL? (if none leave blank): - Click to write Column 1 - Language 5 - Language:","High",5,4.4,"high_verbal"
"2231","A1O4Q0QVPVBF8M","narrative_IS","It's exactly like real life","In books and movies, we often see characters talking to themselves at length. How much do you think this reflects real life?","narrative_IS",5,4.4,"high_verbal"
"2232","A1O4Q0QVPVBF8M","Junior#1_1_1",NA,"What languages did you study in MIDDLE SCHOOL (if none, leave blank): - Click to write Column 1 - Language 1 - Language:","Junior",5,4.4,"high_verbal"
"2233","A1O4Q0QVPVBF8M","ResponseId","R_0lkomjDXIIa3DP3","Response ID","ResponseId",5,4.4,"high_verbal"
"2234","A1O4Q0QVPVBF8M","Status","IP Address","Response Type","Status",5,4.4,"high_verbal"
"2235","A1O4Q0QVPVBF8M","Q66_1","Got it. I promise to read the questions carefully.","The questions on the next screens will ask a variety of questions about how you experience you thoughts and how you think others experience their thoughts. Please answer thoughtfully and honestly. If we determine that you responded to the questions without reading them, we may deny payment. - Got it. I promise to read the questions carefully.","Q66_1",5,4.4,"high_verbal"
"2236","A1O4Q0QVPVBF8M","InnerSpeechQuestions_DO_other_voice_quality","9","Inner Speech Questions - Display Order - other_voice_quality","InnerSpeechQuestions_DO_other_voice_quality",5,4.4,"high_verbal"
"2237","A1O4Q0QVPVBF8M","Junior#2_2_1",NA,"What languages did you study in MIDDLE SCHOOL (if none, leave blank): - Click to write Column 2 - Language 2 - For how long?","Junior",5,4.4,"high_verbal"
"2238","A1O4Q0QVPVBF8M","InnerSpeechQuestions_DO_thinking_in_ideas","22","Inner Speech Questions - Display Order - thinking_in_ideas","InnerSpeechQuestions_DO_thinking_in_ideas",5,4.4,"high_verbal"
"2239","A1O4Q0QVPVBF8M","Elementary#2_1_1",NA,"What languages did you study in ELEMENTARY SCHOOL (if none, leave blank): - Click to write Column 2 - Language 1 - For how long?","Elementary",5,4.4,"high_verbal"
"2240","A1O4Q0QVPVBF8M","Other#2_1_1",NA,"Other times (if none leave blank): - Click to write Column 2 - Language 1 - How long for?","Other",5,4.4,"high_verbal"
"2241","A1O4Q0QVPVBF8M","Other#1_5_1",NA,"Other times (if none leave blank): - Click to write Column 1 - Language 5 - Language:","Other",5,4.4,"high_verbal"
"2242","A1O4Q0QVPVBF8M","Major",NA,"What did you major in?","Major",5,4.4,"high_verbal"
"2243","A1O4Q0QVPVBF8M","Q63_115","Click to write Scale point 6","QS_ - If I were to write down my thoughts on paper, they would read like a normal grammatical sentence","Q63_115",5,4.4,"high_verbal"
"2244","A1O4Q0QVPVBF8M","Elementary#2_5_1",NA,"What languages did you study in ELEMENTARY SCHOOL (if none, leave blank): - Click to write Column 2 - Language 5 - For how long?","Elementary",5,4.4,"high_verbal"
"2245","A1O4Q0QVPVBF8M","High#2_1_1",NA,"What languages did you study in HIGH SCHOOL? (if none leave blank): - Click to write Column 2 - Language 1 - How long for?","High",5,4.4,"high_verbal"
"2246","A1O4Q0QVPVBF8M","Q36",NA,"Have you ever lived abroad or traveled for an extensive period of time?","Q36",5,4.4,"high_verbal"
"2247","A1O4Q0QVPVBF8M","StartDate","1652929717","Start Date","StartDate",5,4.4,"high_verbal"
"2248","A1O4Q0QVPVBF8M","Elementary#1_1_1",NA,"What languages did you study in ELEMENTARY SCHOOL (if none, leave blank): - Click to write Column 1 - Language 1 - Language:","Elementary",5,4.4,"high_verbal"
"2249","A1O4Q0QVPVBF8M","Other#1_3_1",NA,"Other times (if none leave blank): - Click to write Column 1 - Language 3 - Language:","Other",5,4.4,"high_verbal"
"2250","A1O4Q0QVPVBF8M","Elementary#1_5_1",NA,"What languages did you study in ELEMENTARY SCHOOL (if none, leave blank): - Click to write Column 1 - Language 5 - Language:","Elementary",5,4.4,"high_verbal"
"2251","A1O4Q0QVPVBF8M","sing_along_thinking","Mostly similar to regular thinking","If you can ""sing along"" to music without singing out loud, to what extent does this feel like regular thinking?","sing_along_thinking",5,4.4,"high_verbal"
"2252","A1O4Q0QVPVBF8M","College#1_2_1",NA,"Languages studied in COLLEGE (if none leave blank): - Click to write Column 1 - Language 2 - Language:","College",5,4.4,"high_verbal"
"2253","A1O4Q0QVPVBF8M","Q63_103","Click to write Scale point 9","QS_ - My thinking to myself in words is like shorthand notes, rather than full, proper, grammatical English","Q63_103",5,4.4,"high_verbal"
"2254","A1O4Q0QVPVBF8M","Elementary#2_2_1",NA,"What languages did you study in ELEMENTARY SCHOOL (if none, leave blank): - Click to write Column 2 - Language 2 - For how long?","Elementary",5,4.4,"high_verbal"
"2255","A1O4Q0QVPVBF8M","convo_memory_friend","I remember the topic, but remember only a few of the specific words/sentences.","If you had to recall a short conversation about a specific topic that you had yesterday with a friend, how easily can you recall the exact words your friend said? - Selected Choice","convo_memory_friend",5,4.4,"high_verbal"
"2256","A1O4Q0QVPVBF8M","stress_IS","No, I don't think so","Do you think it is stressful and annoying to have an inner monologue?","stress_IS",5,4.4,"high_verbal"
"2257","A1O4Q0QVPVBF8M","Q63_108","Click to write Scale point 6","QS_ - I talk silently to myself telling myself to do things","Q63_108",5,4.4,"high_verbal"
"2258","A1O4Q0QVPVBF8M","Junior#2_1_1",NA,"What languages did you study in MIDDLE SCHOOL (if none, leave blank): - Click to write Column 2 - Language 1 - For how long?","Junior",5,4.4,"high_verbal"
"2259","A1O4Q0QVPVBF8M","convo_memory_self","I remember the topic and remember much of what was said. If I matched it to a recording of the conversation, a lot would match up.","If you had to recall a short conversation about a specific topic that you had yesterday with a friend, how easily can you recall the exact words you said? - Selected Choice","convo_memory_self",5,4.4,"high_verbal"
"2260","A1O4Q0QVPVBF8M","LocationLongitude","-73.4094","Location Longitude","LocationLongitude",5,4.4,"high_verbal"
"2261","A1O4Q0QVPVBF8M","Q47",NA,"Other than your native language, have you learnt any other languages? (Including any you have minimal experience).","Q47",5,4.4,"high_verbal"
"2262","A1O4Q0QVPVBF8M","Junior#2_4_1",NA,"What languages did you study in MIDDLE SCHOOL (if none, leave blank): - Click to write Column 2 - Language 4 - For how long?","Junior",5,4.4,"high_verbal"
"2263","A1O4Q0QVPVBF8M","Junior#2_5_1",NA,"What languages did you study in MIDDLE SCHOOL (if none, leave blank): - Click to write Column 2 - Language 5 - For how long?","Junior",5,4.4,"high_verbal"
"2264","A1O4Q0QVPVBF8M","InnerSpeechQuestions_DO_convo_memory_self","5","Inner Speech Questions - Display Order - convo_memory_self","InnerSpeechQuestions_DO_convo_memory_self",5,4.4,"high_verbal"
"2265","A1O4Q0QVPVBF8M","impulsiveness_1","Strongly agree","To what extent do you agree with this statement: ""I don't know why I do some of the things that I do.""","impulsiveness_1",5,4.4,"high_verbal"
"2266","A1O4Q0QVPVBF8M","other_voice_quality","I hear what they say in their voice.","If you imagine someone else speaking, how do you experience their voice? - Selected Choice","other_voice_quality",5,4.4,"high_verbal"
"2267","A1O4Q0QVPVBF8M","rehearse_question","I rehearse in my mind the exact phrasing of what I am going to ask","If you have to ask a question in front of an audience, which of these best describes what you typically do? - Selected Choice","rehearse_question",5,4.4,"high_verbal"
"2268","A1O4Q0QVPVBF8M","Elementary#2_3_1",NA,"What languages did you study in ELEMENTARY SCHOOL (if none, leave blank): - Click to write Column 2 - Language 3 - For how long?","Elementary",5,4.4,"high_verbal"
"2269","A1O4Q0QVPVBF8M","Finished","TRUE","Finished","Finished",5,4.4,"high_verbal"
"2270","A1O4Q0QVPVBF8M","Elementary#2_4_1",NA,"What languages did you study in ELEMENTARY SCHOOL (if none, leave blank): - Click to write Column 2 - Language 4 - For how long?","Elementary",5,4.4,"high_verbal"
"2271","A1O4Q0QVPVBF8M","thinking_in_ideas_1_TEXT","-999","Many people feel that a lot of their thinking, planning, and decision-making takes place in the form of a conversation with themselves. They describe that when they think, they hear words in their mind. Other people don’t have this experience and instead say that they ""think in ideas"". Is your experience more like the first or the second? - More like ""thinking in ideas"". Can you elaborate or give an example of what this means to you? - Text","thinking_in_ideas_1_TEXT",5,4.4,"high_verbal"
"2272","A1O4Q0QVPVBF8M","Q63_109","Click to write Scale point 9","QS_ - I hear other people’s actual voices in my head, saying things that they have never said to me before","Q63_109",5,4.4,"high_verbal"
"2273","A1O4Q0QVPVBF8M","Q63_116","Click to write Scale point 6","QS_ - I evaluate my behavior using my inner speech. For example I say to myself, ‘‘that was good’’ or ‘‘that was stupid’’","Q63_116",5,4.4,"high_verbal"
"2274","A1O4Q0QVPVBF8M","Junior#1_2_1",NA,"What languages did you study in MIDDLE SCHOOL (if none, leave blank): - Click to write Column 1 - Language 2 - Language:","Junior",5,4.4,"high_verbal"
"2275","A1O4Q0QVPVBF8M","Elementary#1_3_1",NA,"What languages did you study in ELEMENTARY SCHOOL (if none, leave blank): - Click to write Column 1 - Language 3 - Language:","Elementary",5,4.4,"high_verbal"
"2276","A1O4Q0QVPVBF8M","Elementary#1_2_1",NA,"What languages did you study in ELEMENTARY SCHOOL (if none, leave blank): - Click to write Column 1 - Language 2 - Language:","Elementary",5,4.4,"high_verbal"
"2277","A1O4Q0QVPVBF8M","Elementary#1_4_1",NA,"What languages did you study in ELEMENTARY SCHOOL (if none, leave blank): - Click to write Column 1 - Language 4 - Language:","Elementary",5,4.4,"high_verbal"
"2278","A1O4Q0QVPVBF8M","High#1_1_1",NA,"What languages did you study in HIGH SCHOOL? (if none leave blank): - Click to write Column 1 - Language 1 - Language:","High",5,4.4,"high_verbal"
"2279","A1O4Q0QVPVBF8M","InnerSpeechQuestions_DO_narrative_IS","15","Inner Speech Questions - Display Order - narrative_IS","InnerSpeechQuestions_DO_narrative_IS",5,4.4,"high_verbal"
"2280","A1O4Q0QVPVBF8M","InnerSpeechQuestions_DO_impulsiveness_2","18","Inner Speech Questions - Display Order - impulsiveness_2","InnerSpeechQuestions_DO_impulsiveness_2",5,4.4,"high_verbal"
"2281","A1O4Q0QVPVBF8M","High#1_3_1",NA,"What languages did you study in HIGH SCHOOL? (if none leave blank): - Click to write Column 1 - Language 3 - Language:","High",5,4.4,"high_verbal"
"2282","A1O4Q0QVPVBF8M","RecordedDate","1652930163","Recorded Date","RecordedDate",5,4.4,"high_verbal"
"2283","A1O4Q0QVPVBF8M","InnerSpeechQuestions_DO_catch1","17","Inner Speech Questions - Display Order - catch1","InnerSpeechQuestions_DO_catch1",5,4.4,"high_verbal"
"2284","A1O4Q0QVPVBF8M","convo_memory_friend_1_TEXT","-999","If you had to recall a short conversation about a specific topic that you had yesterday with a friend, how easily can you recall the exact words your friend said? - Other - Text","convo_memory_friend_1_TEXT",5,4.4,"high_verbal"
"2285","A1O4Q0QVPVBF8M","Factor2_1...68","Click to write Scale point 6","QS_ - I hear other people’s actual voices in my head, saying things that they actually once said to me","Factor2_1",5,4.4,"high_verbal"
"2286","A1O4Q0QVPVBF8M","dyslexia","No, never","Have you been diagnosed with dyslexia or another reading disorder?","dyslexia",5,4.4,"high_verbal"
"2287","A1O4Q0QVPVBF8M","High#2_2_1",NA,"What languages did you study in HIGH SCHOOL? (if none leave blank): - Click to write Column 2 - Language 2 - How long for?","High",5,4.4,"high_verbal"
"2288","A1O4Q0QVPVBF8M","Junior#2_3_1",NA,"What languages did you study in MIDDLE SCHOOL (if none, leave blank): - Click to write Column 2 - Language 3 - For how long?","Junior",5,4.4,"high_verbal"
"2289","A1O4Q0QVPVBF8M","EndDate","1652930163","End Date","EndDate",5,4.4,"high_verbal"
"2290","A1O4Q0QVPVBF8M","exp_type_nodding_off","Primarily emotional","Imagine you are lying in bed with your eyes closed trying to fall asleep. Is your inner experience then...","exp_type_nodding_off",5,4.4,"high_verbal"
"2291","A1O4Q0QVPVBF8M","Other#1_4_1",NA,"Other times (if none leave blank): - Click to write Column 1 - Language 4 - Language:","Other",5,4.4,"high_verbal"
"2292","A1O4Q0QVPVBF8M","VSIQ_DO_Q63_112","13","QS_ - Display Order - Q63_112","VSIQ_DO_Q63_112",5,4.4,"high_verbal"
"2293","A1O4Q0QVPVBF8M","VSIQ_DO_Q63_97","3","QS_ - Display Order - Q63_97","VSIQ_DO_Q63_97",5,4.4,"high_verbal"
"2294","A1O4Q0QVPVBF8M","other_voice_quality_1_TEXT","-999","If you imagine someone else speaking, how do you experience their voice? - I don’t “hear” anything, I imagine it by... (please specify) - Text","other_voice_quality_1_TEXT",5,4.4,"high_verbal"
"2295","A1O4Q0QVPVBF8M","Other#2_2_1",NA,"Other times (if none leave blank): - Click to write Column 2 - Language 2 - How long for?","Other",5,4.4,"high_verbal"
"2296","A1O4Q0QVPVBF8M","thinking_in_ideas","More like a conversation","Many people feel that a lot of their thinking, planning, and decision-making takes place in the form of a conversation with themselves. They describe that when they think, they hear words in their mind. Other people don’t have this experience and instead say that they ""think in ideas"". Is your experience more like the first or the second? - Selected Choice","thinking_in_ideas",5,4.4,"high_verbal"
"2297","A1O4Q0QVPVBF8M","Q63_112","Click to write Scale point 9","QS_ - My thinking in words is shortened compared to my normal out-loud speech. For example, rather than saying to myself things like ‘I need to go to the shops’, I will just say ‘shops’ to myself in my head","Q63_112",5,4.4,"high_verbal"
"2298","A1O4Q0QVPVBF8M","InnerSpeechQuestions_DO_hearing_conversation","6","Inner Speech Questions - Display Order - hearing_conversation","InnerSpeechQuestions_DO_hearing_conversation",5,4.4,"high_verbal"
"2299","A1O4Q0QVPVBF8M","Other#2_5_1",NA,"Other times (if none leave blank): - Click to write Column 2 - Language 5 - How long for?","Other",5,4.4,"high_verbal"
"2300","A1O4Q0QVPVBF8M","others_experiences_DO_5","1","others_exp - Display Order - Hear words in their ""mind's ear"" when they silently read?","others_experiences_DO_5",5,4.4,"high_verbal"
"2301","A1O4Q0QVPVBF8M","revise_convo","Often","Do you ever revise past conversations in your mind (i.e. think of a better come-back, a way of phrasing what you wanted to say)?","revise_convo",5,4.4,"high_verbal"
"2302","A1O4Q0QVPVBF8M","catch3","Click to write Scale point 6","QS_ - An elephant is larger than a mouse","catch3",5,4.4,"high_verbal"
"2303","A1O4Q0QVPVBF8M","Q63_101","Click to write Scale point 10","QS_ - My thinking in words is more like a dialog with myself, rather than my own thoughts in a monolog","Q63_101",5,4.4,"high_verbal"
"2304","A1O4Q0QVPVBF8M","VSIQ_DO_Q63_95","12","QS_ - Display Order - Q63_95","VSIQ_DO_Q63_95",5,4.4,"high_verbal"
"2305","A1O4Q0QVPVBF8M","Q63_97","Click to write Scale point 6","QS_ - I hear the voice of another person in my head. For example, when I have done something foolish I hear my mother’s voice criticising me in my mind","Q63_97",5,4.4,"high_verbal"
"2306","A1O4Q0QVPVBF8M","College#1_1_1",NA,"Languages studied in COLLEGE (if none leave blank): - Click to write Column 1 - Language 1 - Language:","College",5,4.4,"high_verbal"
"2307","A1O4Q0QVPVBF8M","College#1_3_1",NA,"Languages studied in COLLEGE (if none leave blank): - Click to write Column 1 - Language 3 - Language:","College",5,4.4,"high_verbal"
"2308","A1O4Q0QVPVBF8M","Q63_105","Click to write Scale point 6","QS_ - I think in inner speech about what I have done, and whether it was right or not","Q63_105",5,4.4,"high_verbal"
"2309","A1O4Q0QVPVBF8M","rehearse_question_2_TEXT","-999","If you have to ask a question in front of an audience, which of these best describes what you typically do? - Other - Text","rehearse_question_2_TEXT",5,4.4,"high_verbal"
"2310","A1O4Q0QVPVBF8M","VSIQ_DO_Q63_102","15","QS_ - Display Order - Q63_102","VSIQ_DO_Q63_102",5,4.4,"high_verbal"
"2311","A1O4Q0QVPVBF8M","NativeE",NA,"bio_nativeEnglish","NativeE",5,4.4,"high_verbal"
"2312","A1O4Q0QVPVBF8M","VSIQ_DO_Q63_117","18","QS_ - Display Order - Q63_117","VSIQ_DO_Q63_117",5,4.4,"high_verbal"
"2313","A1O4Q0QVPVBF8M","College#2_2_1",NA,"Languages studied in COLLEGE (if none leave blank): - Click to write Column 2 - Language 2 - How long for?","College",5,4.4,"high_verbal"
"2314","A1O4Q0QVPVBF8M","convo_memory_self_1_TEXT","-999","If you had to recall a short conversation about a specific topic that you had yesterday with a friend, how easily can you recall the exact words you said? - Other - Text","convo_memory_self_1_TEXT",5,4.4,"high_verbal"
"2315","A1O4Q0QVPVBF8M","DistributionChannel","anonymous","Distribution Channel","DistributionChannel",5,4.4,"high_verbal"
"2316","A1O4Q0QVPVBF8M","rehearse_convo","Often","Do you ever rehearse a conversation before you have it in real life where you simulate what you will say and how the other person will respond?","rehearse_convo",5,4.4,"high_verbal"
"2317","A1O4Q0QVPVBF8M","InnerSpeechQuestions_DO_conversation_focus","1","Inner Speech Questions - Display Order - conversation_focus","InnerSpeechQuestions_DO_conversation_focus",5,4.4,"high_verbal"
"2318","A1O4Q0QVPVBF8M","Q63_102","Click to write Scale point 6","QS_ - I think to myself in words using full sentences","Q63_102",5,4.4,"high_verbal"
"2319","A1O4Q0QVPVBF8M","VSIQ_DO_Q63_96","16","QS_ - Display Order - Q63_96","VSIQ_DO_Q63_96",5,4.4,"high_verbal"
"2320","A1O4Q0QVPVBF8M","impulsiveness_2","Disagree","To what extent do you agree with this statement: “I am a firm believer in thinking things through.”","impulsiveness_2",5,4.4,"high_verbal"
"2321","A1O4Q0QVPVBF8M","comments","I found the word memorization task extremely difficult. Towards the end I was really losing it. Why? I just couldn't remember all the words and/or the sequence, & I really tried hard to do so.","Please enter any comments, concerns, or suggestions.","comments",5,4.4,"high_verbal"
"2322","A1O4Q0QVPVBF8M","Q63_111","Click to write Scale point 6","QS_ - I talk back and forward to myself in my mind about things","Q63_111",5,4.4,"high_verbal"
"2323","A1O4Q0QVPVBF8M","High#1_4_1",NA,"What languages did you study in HIGH SCHOOL? (if none leave blank): - Click to write Column 1 - Language 4 - Language:","High",5,4.4,"high_verbal"
"2324","A1O4Q0QVPVBF8M","conversation_focus","Sometimes","How often do you experience trouble focusing on a face-to-face conversation you are having because of a conflicting conversation happening in your mind at the same time?","conversation_focus",5,4.4,"high_verbal"
"2325","A1O4Q0QVPVBF8M","InnerSpeechQuestions_DO_impulsiveness_3","19","Inner Speech Questions - Display Order - impulsiveness_3","InnerSpeechQuestions_DO_impulsiveness_3",5,4.4,"high_verbal"
"2326","A1O4Q0QVPVBF8M","express_inner_states","Disagree","To what extent do you agree with this statement: 'It is generally difficult and takes effort to express in words how I think and feel'.","express_inner_states",5,4.4,"high_verbal"
"2327","A1O4Q0QVPVBF8M","VSIQ_DO_catch3","8","QS_ - Display Order - catch3","VSIQ_DO_catch3",5,4.4,"high_verbal"
"2328","A1O4Q0QVPVBF8M","Q63_117","Click to write Scale point 6","QS_ - I talk silently to myself telling myself not to do things","Q63_117",5,4.4,"high_verbal"
"2329","A1O4Q0QVPVBF8M","Junior#1_3_1",NA,"What languages did you study in MIDDLE SCHOOL (if none, leave blank): - Click to write Column 1 - Language 3 - Language:","Junior",5,4.4,"high_verbal"
"2330","A1O4Q0QVPVBF8M","Q63_96","Click to write Scale point 10","QS_ - When I am talking to myself about things in my mind, it is like I am going back and forward, asking myself questions and then answering them","Q63_96",5,4.4,"high_verbal"
"2331","A1O4Q0QVPVBF8M","High#2_5_1",NA,"What languages did you study in HIGH SCHOOL? (if none leave blank): - Click to write Column 2 - Language 5 - How long for?","High",5,4.4,"high_verbal"
