"","trial_index","time_elapsed","experiment_order","rt","experiment","phase","stimulus","talk_out_loud","strategy_free_ans","word_1","word_2","word_3","word_4","word_5","original_word_set","response_1","response_2","response_3","response_4","response_5","VerbalScored","VisualScored","high_low_verbal","worker_id","score","score_any_position","trial_no_ptcp"
"126",23,325177,"phon_sim-task_switching-rhyme-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">wart</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">taut</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">caught</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">bought</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">sort</h1></div>","Yes","For words with similar endings (bought, caught, etc.), I would remember the first letter of the words.","wart","taut","caught","bought","sort","phonSet","wart","tought","bought","none","none",2.66666666666667,3.1,"low_verbal","mqvAJ91n",1,2,7
"127",23,352927,"phon_sim-rhyme-task_switching-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">sort</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">caught</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">taut</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">wart</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">bought</h1></div>","Yes","This was terrible to try to remember","sort","caught","taut","wart","bought","phonSet","sort","caught","taught","wart","bought",1.92,2.6,"low_verbal","Ny0Ml3uz",4,4,7
"128",23,294212,"phon_sim-task_switching-rhyme-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">through</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">dough</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">cough</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">rough</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">bough</h1></div>","Yes","tried to make sentences out of the words","through","dough","cough","rough","bough","orthoSet","through","dough","cough","rough","bough",4.333333,3.4,"high_verbal","Ps3HVmAH",5,5,7
"129",23,302676,"phon_sim-task_switching-rhyme-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">plea</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">board</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">row</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">friend</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">sleigh</h1></div>","No","No.","plea","board","row","friend","sleigh","ctrlSet","way","friend","sleigh","end","catch",2.58,2.9,"low_verbal","rdIExOr9",0,2,7
"130",23,268763,"phon_sim-rhyme-same_different-task_switching","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">row</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">plea</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">board</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">sleigh</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">friend</h1></div>","Yes","I used the first letters in words ending with ""ough"" to remember them","row","plea","board","sleigh","friend","ctrlSet","row","plea","board","sleigh","friend",4.58333333333333,3.5,"high_verbal","ycrZF9Ui",5,5,7
"131",23,194279,"phon_sim-rhyme-same_different-task_switching","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">cough</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">through</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">dough</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">rough</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">bough</h1></div>","No","no_answer","cough","through","dough","rough","bough","orthoSet","through","dough","rough","none","none",2.17,2.6,"low_verbal","zzU1ectZ",0,3,7
"132",25,945394,"phon_sim-task_switching-rhyme-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">sleigh</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">row</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">board</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">friend</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">plea</h1></div>","No","no_answer","sleigh","row","board","friend","plea","ctrlSet","sleigh","row","board","friend","plea",1.75,1.6,"low_verbal","0CxunTLR",5,5,8
"133",25,2004576,"phon_sim-task_switching-rhyme-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">bought</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">wart</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">sort</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">caught</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">taut</h1></div>","Yes","I used some code like first letter","bought","wart","sort","caught","taut","phonSet","bought","wart","sort","caught","taut",2.42,3.8,"low_verbal","0EwA9ugv",5,5,6
"134",25,403181,"phon_sim-rhyme-task_switching-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">sort</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">wart</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">caught</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">bought</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">taut</h1></div>","No","no","sort","wart","caught","bought","taut","phonSet","sort","wart","cough","rough","rent",4.166667,4.2,"high_verbal","26Z3U4Qu",2,2,8
"135",25,410636,"phon_sim-task_switching-same_different-rhyme","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">plea</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">board</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">friend</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">row</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">sleigh</h1></div>","No","I memorized the first the words while trying to imagine the last 2 words as images","plea","board","friend","row","sleigh","ctrlSet","plea","board","friend","sleigh","row",4.5,4.1,"high_verbal","79p4hVcb",3,5,8
"136",25,297545,"phon_sim-task_switching-rhyme-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">caught</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">wart</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">taut</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">bought</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">sort</h1></div>","Yes","find relationship between the words","caught","wart","taut","bought","sort","phonSet","caught","wart","cot","bought","none",4.66666666666667,3.3,"high_verbal","7eDZS0g9",3,3,8
"137",25,325075,"phon_sim-task_switching-rhyme-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">sleigh</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">row</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">friend</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">board</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">plea</h1></div>","No","Remembering the first letter of each word","sleigh","row","friend","board","plea","ctrlSet","slaw","row","bend","friend","none",2.83333333333333,3.2,"low_verbal","8Mnv01S8",1,2,8
"138",25,307022,"phon_sim-same_different-task_switching-rhyme","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">caught</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">bought</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">sort</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">wart</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">taut</h1></div>","No","I would repeat the words in my mind to remember.","caught","bought","sort","wart","taut","phonSet","caught","bought","sort","wart","taut",5,4.1,"high_verbal","AvRdAeDp",5,5,8
"139",25,873897,"phon_sim-same_different-task_switching-rhyme","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">sleigh</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">friend</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">board</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">plea</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">row</h1></div>","Yes","no_answer","sleigh","friend","board","plea","row","ctrlSet","sleigh","friend","board","plea","row",4.67,4.2,"high_verbal","bj3SfFHq",5,5,8
"140",25,483839,"phon_sim-task_switching-rhyme-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">friend</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">board</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">sleigh</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">row</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">plea</h1></div>","Yes","It was easier than noramll because the words stayed the same just in different order.","friend","board","sleigh","row","plea","ctrlSet","friend","board","sleigh","row","plea",1,4,"low_verbal","CPt18YMj",5,5,8
"141",25,307773,"phon_sim-same_different-task_switching-rhyme","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">cough</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">rough</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">dough</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">bough</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">through</h1></div>","Yes","If all the words in the group ended in -ough, I just repeated the beginning letters to myself and didn't focus on the whole word.","cough","rough","dough","bough","through","orthoSet","cough","rough","dough","bough","through",3.17,4.1,"low_verbal","Ezm1v61p",5,5,8
"142",25,525299,"phon_sim-task_switching-rhyme-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">taut</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">sort</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">caught</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">bought</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">wart</h1></div>","Yes","I added a silly cadance...I used to do that when my girls were little and I'd read to them. I guess it makes tedious task seem more fun.","taut","sort","caught","bought","wart","phonSet","taut","sort","caught","bought","wart",4.58,1.9,"high_verbal","hsk1bUWA",5,5,8
"143",25,391886,"phon_sim-same_different-rhyme-task_switching","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">sort</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">caught</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">bought</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">wart</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">taut</h1></div>","Yes","I tried to group them two at a time together and then the last one on its own","sort","caught","bought","wart","taut","phonSet","sort","caught","bought","wart","play",4.666667,4,"high_verbal","LpHjkqKd",4,4,8
"144",25,717978,"phon_sim-task_switching-rhyme-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">friend</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">board</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">row</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">sleigh</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">plea</h1></div>","Yes","no_answer","friend","board","row","sleigh","plea","ctrlSet","friend","board","row","sleigh","plea",1.08,2.4,"low_verbal","LyXqRZhM",5,5,8
"145",25,347919,"phon_sim-task_switching-rhyme-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">rough</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">through</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">bough</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">cough</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">dough</h1></div>","Yes","For words with similar endings (bought, caught, etc.), I would remember the first letter of the words.","rough","through","bough","cough","dough","orthoSet","thought","none","none","cough","dough",2.66666666666667,3.1,"low_verbal","mqvAJ91n",2,2,8
"146",25,464529,"phon_sim-rhyme-task_switching-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">row</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">friend</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">plea</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">board</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">sleigh</h1></div>","Yes","This was terrible to try to remember","row","friend","plea","board","sleigh","ctrlSet","row","friend","plea","board","none",1.92,2.6,"low_verbal","Ny0Ml3uz",4,4,8
"147",25,324291,"phon_sim-task_switching-rhyme-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">wart</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">bought</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">caught</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">sort</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">taut</h1></div>","Yes","tried to make sentences out of the words","wart","bought","caught","sort","taut","phonSet","wart","bought","caught","sort","taut",4.333333,3.4,"high_verbal","Ps3HVmAH",5,5,8
"148",25,363014,"phon_sim-task_switching-rhyme-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">cough</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">bough</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">through</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">dough</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">rough</h1></div>","No","No.","cough","bough","through","dough","rough","orthoSet","cough","bow","throw","row","hat",2.58,2.9,"low_verbal","rdIExOr9",1,1,8
"149",25,297461,"phon_sim-rhyme-same_different-task_switching","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">row</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">friend</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">sleigh</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">plea</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">board</h1></div>","Yes","I used the first letters in words ending with ""ough"" to remember them","row","friend","sleigh","plea","board","ctrlSet","row","friend","sleigh","plea","board",4.58333333333333,3.5,"high_verbal","ycrZF9Ui",5,5,8
"150",25,213300,"phon_sim-rhyme-same_different-task_switching","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">taut</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">sort</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">caught</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">bought</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">wart</h1></div>","No","no_answer","taut","sort","caught","bought","wart","phonSet","caught","bought","wart","none","none",2.17,2.6,"low_verbal","zzU1ectZ",0,3,8
"151",27,983514,"phon_sim-task_switching-rhyme-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">sleigh</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">board</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">friend</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">row</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">plea</h1></div>","No","no_answer","sleigh","board","friend","row","plea","ctrlSet","sleigh","board","friend","row","plea",1.75,1.6,"low_verbal","0CxunTLR",5,5,9
"152",27,2097617,"phon_sim-task_switching-rhyme-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">cough</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">bough</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">through</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">rough</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">dough</h1></div>","Yes","I used some code like first letter","cough","bough","through","rough","dough","orthoSet","cough","bough","through","rough","dough",2.42,3.8,"low_verbal","0EwA9ugv",5,5,7
"153",27,427648,"phon_sim-rhyme-task_switching-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">dough</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">cough</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">rough</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">bough</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">through</h1></div>","No","no","dough","cough","rough","bough","through","orthoSet","sort","wart","cough","rough","bent",4.166667,4.2,"high_verbal","26Z3U4Qu",0,2,9
"154",27,433943,"phon_sim-task_switching-same_different-rhyme","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">wart</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">taut</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">sort</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">caught</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">bought</h1></div>","No","I memorized the first the words while trying to imagine the last 2 words as images","wart","taut","sort","caught","bought","phonSet","wart","taut","sort","caught","bought",4.5,4.1,"high_verbal","79p4hVcb",5,5,9
"155",27,320516,"phon_sim-task_switching-rhyme-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">bough</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">rough</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">cough</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">dough</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">through</h1></div>","Yes","find relationship between the words","bough","rough","cough","dough","through","orthoSet","bought","caught","none","cough","through",4.66666666666667,3.3,"high_verbal","7eDZS0g9",1,2,9
"156",27,346901,"phon_sim-task_switching-rhyme-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">plea</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">board</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">row</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">sleigh</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">friend</h1></div>","No","Remembering the first letter of each word","plea","board","row","sleigh","friend","ctrlSet","plea","board","row","sleigh","through",2.83333333333333,3.2,"low_verbal","8Mnv01S8",4,4,9
"157",27,330447,"phon_sim-same_different-task_switching-rhyme","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">friend</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">board</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">row</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">plea</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">sleigh</h1></div>","No","I would repeat the words in my mind to remember.","friend","board","row","plea","sleigh","ctrlSet","friend","board","row","sleigh","caught",5,4.1,"high_verbal","AvRdAeDp",3,4,9
"158",27,953775,"phon_sim-same_different-task_switching-rhyme","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">board</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">sleigh</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">row</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">friend</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">plea</h1></div>","Yes","no_answer","board","sleigh","row","friend","plea","ctrlSet","board","sleigh","row","friend","plea",4.67,4.2,"high_verbal","bj3SfFHq",5,5,9
"159",27,535233,"phon_sim-task_switching-rhyme-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">caught</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">bought</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">taut</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">sort</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">wart</h1></div>","Yes","It was easier than noramll because the words stayed the same just in different order.","caught","bought","taut","sort","wart","phonSet","caught","bought","taut","sort","wart",1,4,"low_verbal","CPt18YMj",5,5,9
"160",27,329453,"phon_sim-same_different-task_switching-rhyme","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">wart</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">sort</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">bought</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">caught</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">taut</h1></div>","Yes","If all the words in the group ended in -ough, I just repeated the beginning letters to myself and didn't focus on the whole word.","wart","sort","bought","caught","taut","phonSet","wart","sort","bought","caught","taut",3.17,4.1,"low_verbal","Ezm1v61p",5,5,9
"161",27,571228,"phon_sim-task_switching-rhyme-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">taut</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">wart</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">sort</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">caught</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">bought</h1></div>","Yes","I added a silly cadance...I used to do that when my girls were little and I'd read to them. I guess it makes tedious task seem more fun.","taut","wart","sort","caught","bought","phonSet","taut","wart","sort","caught","bought",4.58,1.9,"high_verbal","hsk1bUWA",5,5,9
"162",27,411290,"phon_sim-same_different-rhyme-task_switching","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">friend</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">plea</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">sleigh</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">board</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">row</h1></div>","Yes","I tried to group them two at a time together and then the last one on its own","friend","plea","sleigh","board","row","ctrlSet","friend","plea","sleigh","board","row",4.666667,4,"high_verbal","LpHjkqKd",5,5,9
"163",27,753380,"phon_sim-task_switching-rhyme-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">board</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">sleigh</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">friend</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">plea</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">row</h1></div>","Yes","no_answer","board","sleigh","friend","plea","row","ctrlSet","board","sleigh","friend","plea","row",1.08,2.4,"low_verbal","LyXqRZhM",5,5,9
"164",27,382432,"phon_sim-task_switching-rhyme-same_different","null","phon_sim","experiment","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">taut</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">wart</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">sort</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">caught</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">bought</h1></div>","Yes","For words with similar endings (bought, caught, etc.), I would remember the first letter of the words.","taut","wart","sort","caught","bought","phonSet","taut","wart","sort","none","through",2.66666666666667,3.1,"low_verbal","mqvAJ91n",3,3,9
